T Cv
0.153032 1.502066
0.152879 1.501875
0.152726 1.501749
0.152574 1.501867
0.152421 1.501981
0.152269 1.502055
0.152116 1.502021
0.151964 1.501890
0.151812 1.501851
0.151661 1.501855
0.151509 1.501862
0.151357 1.501847
0.151206 1.501910
0.151055 1.501911
0.150904 1.501777
0.150753 1.501760
0.150602 1.501969
0.150451 1.501938
0.150301 1.501779
0.150151 1.501755
0.150001 1.501793
0.149851 1.501895
0.149701 1.501952
0.149551 1.502002
0.149401 1.502021
0.149252 1.501986
0.149103 1.502011
0.148954 1.502115
0.148805 1.502144
0.148656 1.502032
0.148507 1.501910
0.148359 1.501899
0.148210 1.501869
0.148062 1.501757
0.147914 1.501728
0.147766 1.501874
0.147618 1.501901
0.147471 1.501878
0.147323 1.501930
0.147176 1.501941
0.147029 1.501822
0.146882 1.501779
0.146735 1.501744
0.146588 1.501837
0.146442 1.502009
0.146295 1.502096
0.146149 1.502122
0.146003 1.502182
0.145857 1.502344
0.145711 1.502388
0.145565 1.502236
0.145420 1.502075
0.145274 1.501887
0.145129 1.501961
0.144984 1.502263
0.144839 1.502288
0.144694 1.502156
0.144549 1.502019
0.144405 1.501793
0.144260 1.501667
0.144116 1.501778
0.143972 1.501942
0.143828 1.501972
0.143684 1.502006
0.143540 1.501884
0.143397 1.501794
0.143254 1.501896
0.143110 1.501992
0.142967 1.501886
0.142824 1.501763
0.142681 1.501742
0.142539 1.501711
0.142396 1.501820
0.142254 1.501897
0.142112 1.501950
0.141969 1.502044
0.141827 1.502042
0.141686 1.501911
0.141544 1.501746
0.141402 1.501690
0.141261 1.501671
0.141120 1.501752
0.140979 1.501825
0.140838 1.501831
0.140697 1.501897
0.140556 1.501935
0.140416 1.501972
0.140275 1.501873
0.140135 1.501769
0.139995 1.501760
0.139855 1.501653
0.139715 1.501516
0.139575 1.501679
0.139436 1.502039
0.139296 1.502020
0.139157 1.501830
0.139018 1.501979
0.138879 1.502119
0.138740 1.502020
0.138601 1.501974
0.138462 1.502040
0.138324 1.502138
0.138186 1.501988
0.138047 1.501939
0.137909 1.502021
0.137772 1.502072
0.137634 1.502051
0.137496 1.501987
0.137359 1.501986
0.137221 1.501934
0.137084 1.501873
0.136947 1.502007
0.136810 1.502066
0.136673 1.502010
0.136537 1.501920
0.136400 1.501932
0.136264 1.502017
0.136127 1.502095
0.135991 1.502178
0.135855 1.502131
0.135719 1.501960
0.135584 1.501985
0.135448 1.502041
0.135313 1.502036
0.135177 1.502057
0.135042 1.502135
0.134907 1.502117
0.134772 1.501948
0.134637 1.501935
0.134503 1.502173
0.134368 1.502354
0.134234 1.502209
0.134100 1.501979
0.133966 1.501927
0.133832 1.501876
0.133698 1.501771
0.133564 1.501802
0.133430 1.501890
0.133297 1.501988
0.133164 1.502031
0.133031 1.502017
0.132898 1.502019
0.132765 1.501991
0.132632 1.501831
0.132499 1.501958
0.132367 1.502153
0.132234 1.502010
0.132102 1.501796
0.131970 1.501776
0.131838 1.501982
0.131706 1.502213
0.131575 1.502264
0.131443 1.502290
0.131312 1.502215
0.131180 1.502066
0.131049 1.501965
0.130918 1.501971
0.130787 1.502147
0.130656 1.502076
0.130526 1.501766
0.130395 1.501753
0.130265 1.501852
0.130134 1.501893
0.130004 1.502056
0.129874 1.502139
0.129744 1.501950
0.129615 1.501783
0.129485 1.501868
0.129356 1.501863
0.129226 1.501858
0.129097 1.502050
0.128968 1.502180
0.128839 1.502223
0.128710 1.502294
0.128581 1.502227
0.128453 1.502119
0.128324 1.502107
0.128196 1.501950
0.128068 1.501838
0.127940 1.501803
0.127812 1.501891
0.127684 1.501935
0.127556 1.502030
0.127429 1.502076
0.127301 1.501929
0.127174 1.501832
0.127047 1.501923
0.126920 1.501972
0.126793 1.502025
0.126666 1.502091
0.126539 1.502072
0.126413 1.502047
0.126286 1.501953
0.126160 1.501843
0.126034 1.501960
0.125908 1.502083
0.125782 1.502005
0.125656 1.501814
0.125531 1.501796
0.125405 1.501978
0.125280 1.502044
0.125154 1.501904
0.125029 1.501914
0.124904 1.501932
0.124779 1.501966
0.124655 1.501901
0.124530 1.501786
0.124405 1.501770
0.124281 1.501770
0.124157 1.501854
0.124033 1.501934
0.123909 1.502036
0.123785 1.502122
0.123661 1.502110
0.123537 1.502169
0.123414 1.502057
0.123290 1.501891
0.123167 1.501885
0.123044 1.502005
0.122921 1.502028
0.122798 1.501984
0.122675 1.501832
0.122552 1.501797
0.122430 1.501891
0.122307 1.501886
0.122185 1.501992
0.122063 1.502057
0.121941 1.501973
0.121819 1.501914
0.121697 1.501956
0.121575 1.502023
0.121454 1.502064
0.121332 1.502172
0.121211 1.502132
0.121090 1.502007
0.120969 1.501933
0.120848 1.501931
0.120727 1.501973
0.120606 1.501953
0.120486 1.502038
0.120365 1.502138
0.120245 1.502131
0.120124 1.502292
0.120004 1.502216
0.119884 1.501989
0.119764 1.501899
0.119645 1.501757
0.119525 1.501806
0.119405 1.501983
0.119286 1.501992
0.119167 1.501975
0.119048 1.502043
0.118929 1.502243
0.118810 1.502224
0.118691 1.502064
0.118572 1.502118
0.118454 1.502190
0.118335 1.502239
0.118217 1.502206
0.118099 1.502075
0.117980 1.502012
0.117862 1.502110
0.117745 1.502201
0.117627 1.502062
0.117509 1.501966
0.117392 1.502006
0.117274 1.502131
0.117157 1.502200
0.117040 1.502217
0.116923 1.502091
0.116806 1.502117
0.116689 1.502167
0.116572 1.502117
0.116456 1.502212
0.116339 1.502225
0.116223 1.502040
0.116107 1.501971
0.115991 1.502030
0.115875 1.502231
0.115759 1.502192
0.115643 1.502117
0.115527 1.502275
0.115412 1.502281
0.115297 1.502221
0.115181 1.502245
0.115066 1.502056
0.114951 1.501936
0.114836 1.501879
0.114721 1.501954
0.114606 1.502078
0.114492 1.502099
0.114377 1.502208
0.114263 1.502172
0.114149 1.502005
0.114035 1.501858
0.113921 1.501747
0.113807 1.501717
0.113693 1.501910
0.113579 1.502037
0.113466 1.501983
0.113352 1.501997
0.113239 1.502224
0.113126 1.502129
0.113012 1.501895
0.112899 1.501949
0.112786 1.502160
0.112674 1.502294
0.112561 1.502343
0.112448 1.502170
0.112336 1.501980
0.112224 1.502033
0.112111 1.502051
0.111999 1.502027
0.111887 1.502100
0.111775 1.502094
0.111664 1.502100
0.111552 1.502092
0.111440 1.501992
0.111329 1.501851
0.111218 1.501847
0.111106 1.501889
0.110995 1.501944
0.110884 1.501955
0.110773 1.501956
0.110663 1.501955
0.110552 1.502084
0.110442 1.502104
0.110331 1.502119
0.110221 1.502050
0.110111 1.502010
0.110000 1.501990
0.109890 1.502029
0.109781 1.502199
0.109671 1.502312
0.109561 1.502159
0.109451 1.502080
0.109342 1.502073
0.109233 1.501956
0.109123 1.501850
0.109014 1.501905
0.108905 1.502060
0.108796 1.502059
0.108688 1.502013
0.108579 1.501980
0.108470 1.501956
0.108362 1.502070
0.108254 1.502203
0.108145 1.502110
0.108037 1.502029
0.107929 1.502010
0.107821 1.502143
0.107713 1.502182
0.107606 1.502055
0.107498 1.502163
0.107391 1.502305
0.107283 1.502225
0.107176 1.502015
0.107069 1.501994
0.106962 1.502156
0.106855 1.502230
0.106748 1.502154
0.106641 1.502072
0.106534 1.502171
0.106428 1.502269
0.106321 1.502220
0.106215 1.502032
0.106109 1.502001
0.106003 1.502220
0.105897 1.502296
0.105791 1.502305
0.105685 1.502334
0.105579 1.502153
0.105474 1.502080
0.105368 1.502051
0.105263 1.501978
0.105158 1.502065
0.105053 1.502185
0.104948 1.502159
0.104843 1.502069
0.104738 1.501944
0.104633 1.501862
0.104528 1.501919
0.104424 1.502163
0.104319 1.502343
0.104215 1.502248
0.104111 1.502170
0.104007 1.502181
0.103903 1.502162
0.103799 1.502097
0.103695 1.502087
0.103591 1.502329
0.103488 1.502520
0.103384 1.502173
0.103281 1.501986
0.103178 1.502094
0.103074 1.502068
0.102971 1.502046
0.102868 1.502088
0.102766 1.502133
0.102663 1.502219
0.102560 1.502187
0.102458 1.502090
0.102355 1.502074
0.102253 1.502041
0.102150 1.502087
0.102048 1.502272
0.101946 1.502366
0.101844 1.502371
0.101742 1.502145
0.101641 1.502079
0.101539 1.502192
0.101438 1.502171
0.101336 1.502010
0.101235 1.502002
0.101134 1.502069
0.101032 1.502136
0.100931 1.502175
0.100830 1.502143
0.100730 1.502162
0.100629 1.502244
0.100528 1.502231
0.100428 1.502117
0.100327 1.502062
0.100227 1.502276
0.100127 1.502372
0.100027 1.502238
0.099927 1.502115
