T Cv
0.616061 1.501865
0.615445 1.501880
0.614829 1.501906
0.614214 1.501901
0.613600 1.501947
0.612987 1.501988
0.612374 1.501992
0.611761 1.502057
0.611149 1.502070
0.610538 1.502093
0.609928 1.502215
0.609318 1.502232
0.608709 1.502069
0.608100 1.501922
0.607492 1.501981
0.606884 1.502047
0.606277 1.502078
0.605671 1.501999
0.605065 1.501889
0.604460 1.501877
0.603856 1.501920
0.603252 1.501872
0.602649 1.501754
0.602046 1.501740
0.601444 1.501750
0.600843 1.501784
0.600242 1.501795
0.599642 1.501824
0.599042 1.501851
0.598443 1.501855
0.597844 1.501899
0.597247 1.501868
0.596649 1.501909
0.596053 1.501868
0.595457 1.501829
0.594861 1.501862
0.594266 1.501924
0.593672 1.502053
0.593078 1.502122
0.592485 1.501997
0.591893 1.501991
0.591301 1.502030
0.590710 1.501944
0.590119 1.501884
0.589529 1.501803
0.588939 1.501781
0.588350 1.501914
0.587762 1.502041
0.587174 1.501974
0.586587 1.501990
0.586000 1.502021
0.585414 1.501924
0.584829 1.501880
0.584244 1.502025
0.583660 1.502139
0.583076 1.502168
0.582493 1.502066
0.581911 1.501961
0.581329 1.501931
0.580747 1.501993
0.580167 1.502113
0.579587 1.502025
0.579007 1.501964
0.578428 1.501929
0.577850 1.501977
0.577272 1.502161
0.576694 1.502261
0.576118 1.502175
0.575542 1.502171
0.574966 1.502327
0.574391 1.502301
0.573817 1.502063
0.573243 1.502057
0.572670 1.502158
0.572097 1.502206
0.571525 1.502181
0.570953 1.502201
0.570382 1.502344
0.569812 1.502382
0.569242 1.502313
0.568673 1.502205
0.568104 1.502335
0.567536 1.502262
0.566969 1.502156
0.566402 1.502230
0.565835 1.502353
0.565269 1.502372
0.564704 1.502310
0.564139 1.502199
0.563575 1.502100
0.563012 1.502051
0.562449 1.502032
0.561886 1.502016
0.561324 1.502111
0.560763 1.502046
0.560202 1.502028
0.559642 1.502011
0.559082 1.502132
0.558523 1.502059
0.557965 1.501938
0.557407 1.502090
0.556850 1.502188
0.556293 1.502129
0.555736 1.502155
0.555181 1.502219
0.554625 1.502180
0.554071 1.502056
0.553517 1.501988
0.552963 1.501933
0.552410 1.501965
0.551858 1.502008
0.551306 1.502028
0.550755 1.502057
0.550204 1.502001
0.549654 1.501956
0.549104 1.501969
0.548555 1.501912
0.548006 1.501893
0.547458 1.502122
0.546911 1.502200
0.546364 1.502173
0.545818 1.502170
0.545272 1.502203
0.544727 1.502232
0.544182 1.502332
0.543638 1.502304
0.543094 1.502177
0.542551 1.502152
0.542008 1.502190
0.541466 1.502227
0.540925 1.502314
0.540384 1.502233
0.539844 1.502161
0.539304 1.502400
0.538764 1.502386
0.538226 1.502198
0.537687 1.502164
0.537150 1.502162
0.536613 1.502286
0.536076 1.502202
0.535540 1.502005
0.535004 1.502127
0.534469 1.502343
0.533935 1.502367
0.533401 1.502238
0.532868 1.502187
0.532335 1.502313
0.531802 1.502477
0.531271 1.502495
0.530739 1.502378
0.530209 1.502232
0.529678 1.502179
0.529149 1.502261
0.528620 1.502374
0.528091 1.502403
0.527563 1.502385
0.527035 1.502490
0.526508 1.502460
0.525982 1.502296
0.525456 1.502292
0.524930 1.502435
0.524405 1.502441
0.523881 1.502341
0.523357 1.502320
0.522834 1.502284
0.522311 1.502263
0.521789 1.502258
0.521267 1.502247
0.520746 1.502339
0.520225 1.502438
0.519705 1.502496
0.519185 1.502460
0.518666 1.502320
0.518147 1.502408
0.517629 1.502579
0.517111 1.502636
0.516594 1.502625
0.516078 1.502431
0.515561 1.502379
0.515046 1.502412
0.514531 1.502604
0.514016 1.502701
0.513502 1.502669
0.512989 1.502504
0.512476 1.502277
0.511963 1.502186
0.511451 1.502281
0.510940 1.502366
0.510429 1.502420
0.509919 1.502296
0.509409 1.502160
0.508899 1.502222
0.508390 1.502201
0.507882 1.502268
0.507374 1.502539
0.506867 1.502449
0.506360 1.502410
0.505853 1.502425
0.505348 1.502443
0.504842 1.502390
0.504337 1.502274
0.503833 1.502443
0.503329 1.502754
0.502826 1.502783
0.502323 1.502650
0.501821 1.502535
0.501319 1.502431
0.500818 1.502331
0.500317 1.502380
0.499816 1.502400
0.499317 1.502277
0.498817 1.502162
0.498319 1.502242
0.497820 1.502262
0.497322 1.502228
0.496825 1.502231
0.496328 1.502352
0.495832 1.502433
0.495336 1.502361
0.494841 1.502388
0.494346 1.502472
0.493852 1.502462
0.493358 1.502365
0.492864 1.502406
0.492371 1.502447
0.491879 1.502440
0.491387 1.502410
0.490896 1.502250
0.490405 1.502247
0.489915 1.502385
0.489425 1.502423
0.488935 1.502335
0.488446 1.502411
0.487958 1.502527
0.487470 1.502554
0.486982 1.502449
0.486495 1.502400
0.486009 1.502441
0.485523 1.502536
0.485037 1.502543
0.484552 1.502482
0.484068 1.502301
0.483584 1.502377
0.483100 1.502423
0.482617 1.502481
0.482134 1.502599
0.481652 1.502786
0.481171 1.502934
0.480689 1.502932
0.480209 1.502838
0.479729 1.502826
0.479249 1.502967
0.478770 1.503140
0.478291 1.503138
0.477813 1.502961
0.477335 1.502718
0.476857 1.502638
0.476381 1.502809
0.475904 1.503067
0.475428 1.503150
0.474953 1.502978
0.474478 1.502734
0.474003 1.502568
0.473529 1.502702
0.473056 1.502821
0.472583 1.502866
0.472110 1.502847
0.471638 1.502810
0.471166 1.502714
0.470695 1.502823
0.470225 1.502844
0.469754 1.502748
0.469285 1.502546
0.468815 1.502460
0.468347 1.502484
0.467878 1.502520
0.467410 1.502550
0.466943 1.502672
0.466476 1.502667
0.466009 1.502462
0.465543 1.502376
0.465078 1.502492
0.464613 1.502596
0.464148 1.502665
0.463684 1.502763
0.463220 1.502993
0.462757 1.502927
0.462294 1.502725
0.461832 1.502796
0.461370 1.502765
0.460909 1.502666
0.460448 1.502632
0.459988 1.502570
0.459528 1.502474
0.459068 1.502716
0.458609 1.502880
0.458150 1.502724
0.457692 1.502586
0.457235 1.502537
0.456777 1.502459
0.456321 1.502322
0.455864 1.502426
0.455408 1.502700
0.454953 1.502796
0.454498 1.502773
0.454043 1.502793
0.453589 1.502745
0.453136 1.502751
0.452683 1.502600
0.452230 1.502600
0.451778 1.502581
0.451326 1.502472
0.450875 1.502636
0.450424 1.502687
0.449973 1.502567
0.449523 1.502612
0.449074 1.502715
0.448625 1.502625
0.448176 1.502550
0.447728 1.502675
0.447280 1.502731
0.446833 1.502648
0.446386 1.502466
0.445940 1.502327
0.445494 1.502410
0.445048 1.502611
0.444603 1.502645
0.444159 1.502515
0.443715 1.502450
0.443271 1.502543
0.442828 1.502571
0.442385 1.502451
0.441942 1.502378
0.441500 1.502448
0.441059 1.502493
0.440618 1.502672
0.440177 1.502749
0.439737 1.502684
0.439297 1.502643
0.438858 1.502639
0.438419 1.502530
0.437981 1.502370
0.437543 1.502345
0.437105 1.502527
0.436668 1.502640
0.436231 1.502486
0.435795 1.502559
0.435359 1.502824
0.434924 1.503028
0.434489 1.503160
0.434055 1.503118
0.433621 1.503007
0.433187 1.502970
0.432754 1.502955
0.432321 1.502801
0.431889 1.502653
0.431457 1.502739
0.431025 1.502781
0.430594 1.502823
0.430164 1.502988
0.429734 1.502912
0.429304 1.502728
0.428875 1.502775
0.428446 1.502856
0.428017 1.503066
0.427589 1.503016
0.427162 1.502968
0.426734 1.502795
0.426308 1.502849
0.425881 1.503166
0.425456 1.503051
0.425030 1.502796
0.424605 1.502532
0.424180 1.502457
0.423756 1.502461
0.423332 1.502717
0.422909 1.503017
0.422486 1.503125
0.422064 1.503049
0.421642 1.503084
0.421220 1.503038
0.420799 1.503272
0.420378 1.503309
0.419958 1.502951
0.419538 1.503008
0.419118 1.503122
0.418699 1.502940
0.418280 1.502798
0.417862 1.502821
0.417444 1.502856
0.417027 1.502861
0.416610 1.502940
0.416193 1.502860
0.415777 1.502543
0.415361 1.502519
0.414946 1.502692
0.414531 1.502904
0.414116 1.502976
0.413702 1.502899
0.413289 1.502923
0.412875 1.502966
0.412462 1.502850
0.412050 1.502827
0.411638 1.502832
0.411226 1.502783
0.410815 1.502782
0.410404 1.502791
0.409994 1.502920
0.409584 1.502930
0.409174 1.502847
0.408765 1.502971
0.408356 1.503025
0.407948 1.502985
0.407540 1.502889
0.407132 1.502889
0.406725 1.503004
0.406319 1.503023
0.405912 1.502908
0.405506 1.502836
0.405101 1.502836
0.404696 1.502945
0.404291 1.502789
0.403887 1.502701
0.403483 1.502715
0.403079 1.502709
0.402676 1.502773
0.402274 1.502746
0.401871 1.502758
0.401469 1.502777
0.401068 1.502655
0.400667 1.502797
0.400266 1.502828
0.399866 1.502652
0.399466 1.502661
0.399067 1.502674
0.398668 1.502849
0.398269 1.503077
0.397871 1.502864
0.397473 1.502801
0.397075 1.502957
0.396678 1.502916
0.396282 1.502788
0.395885 1.502721
0.395489 1.502724
0.395094 1.502892
0.394699 1.502874
0.394304 1.502782
0.393910 1.502853
0.393516 1.502975
0.393122 1.502900
0.392729 1.502790
0.392337 1.502860
0.391944 1.502949
0.391552 1.502729
0.391161 1.502720
0.390770 1.502860
0.390379 1.502930
0.389988 1.502881
0.389598 1.502973
0.389209 1.503220
0.388820 1.503221
0.388431 1.503102
0.388042 1.503092
0.387654 1.503045
0.387267 1.502925
0.386879 1.502865
0.386492 1.502898
0.386106 1.503057
0.385720 1.503022
0.385334 1.502996
0.384949 1.502948
0.384564 1.502937
0.384179 1.503166
0.383795 1.503378
0.383411 1.503480
0.383028 1.503613
0.382645 1.503541
0.382262 1.503342
0.381880 1.503333
0.381498 1.503264
0.381117 1.503355
0.380735 1.503422
0.380355 1.503365
0.379974 1.503408
0.379594 1.503469
0.379215 1.503263
0.378836 1.502996
0.378457 1.503211
0.378078 1.503333
0.377700 1.503378
0.377323 1.503510
0.376945 1.503493
0.376568 1.503315
0.376192 1.503219
0.375816 1.503297
0.375440 1.503493
0.375064 1.503437
0.374689 1.503355
0.374315 1.503264
0.373940 1.503109
0.373566 1.502839
0.373193 1.502918
0.372819 1.502860
0.372447 1.503142
0.372074 1.503318
0.371702 1.503299
0.371330 1.503606
0.370959 1.503696
0.370588 1.503463
0.370218 1.503311
0.369847 1.503238
0.369478 1.503306
0.369108 1.503412
0.368739 1.503514
0.368370 1.503580
0.368002 1.503555
0.367634 1.503356
0.367266 1.503177
0.366899 1.503422
0.366532 1.503543
0.366165 1.503267
0.365799 1.503161
0.365434 1.503245
0.365068 1.503238
0.364703 1.503192
0.364338 1.503143
0.363974 1.503135
0.363610 1.502983
0.363246 1.502935
0.362883 1.502862
0.362520 1.502764
0.362158 1.502727
0.361796 1.502810
0.361434 1.503085
0.361072 1.503184
0.360711 1.503171
0.360351 1.503230
0.359990 1.503351
0.359630 1.503286
0.359271 1.503092
0.358911 1.503018
0.358552 1.503105
0.358194 1.503287
0.357836 1.503224
0.357478 1.503189
0.357120 1.503213
0.356763 1.503163
0.356406 1.503152
0.356050 1.503181
0.355694 1.503159
0.355338 1.503259
0.354983 1.503412
0.354628 1.503545
0.354273 1.503662
0.353919 1.503480
0.353565 1.503252
0.353212 1.503320
0.352858 1.503562
0.352506 1.503627
0.352153 1.503677
0.351801 1.503661
0.351449 1.503564
0.351098 1.503683
0.350747 1.503691
0.350396 1.503397
0.350045 1.503091
0.349695 1.503117
0.349346 1.503378
0.348996 1.503544
0.348647 1.503581
0.348299 1.503601
0.347950 1.503519
0.347602 1.503346
0.347255 1.503120
0.346908 1.503113
0.346561 1.503232
0.346214 1.503297
0.345868 1.503517
0.345522 1.503620
0.345176 1.503690
0.344831 1.503836
0.344486 1.503830
0.344142 1.503711
0.343798 1.503696
0.343454 1.503703
0.343111 1.503611
0.342767 1.503460
0.342425 1.503602
0.342082 1.503870
0.341740 1.503948
0.341398 1.503839
0.341057 1.503683
0.340716 1.503495
0.340375 1.503338
0.340035 1.503329
0.339695 1.503500
0.339355 1.503849
0.339016 1.504183
0.338677 1.504157
0.338338 1.503825
0.338000 1.503636
0.337662 1.503708
0.337324 1.503904
0.336987 1.503840
0.336650 1.503687
0.336313 1.503683
0.335977 1.503581
0.335641 1.503562
0.335305 1.503677
0.334970 1.503777
0.334635 1.503781
0.334300 1.503764
0.333966 1.503759
0.333632 1.503609
0.333298 1.503382
0.332965 1.503236
0.332632 1.503380
0.332300 1.503486
0.331967 1.503346
0.331635 1.503250
0.331304 1.503558
0.330972 1.504025
0.330641 1.504102
0.330311 1.503783
0.329980 1.503564
0.329650 1.503544
0.329321 1.503754
0.328991 1.503773
0.328662 1.503604
0.328334 1.503526
0.328005 1.503572
0.327677 1.503469
0.327350 1.503275
0.327022 1.503500
0.326695 1.503595
0.326369 1.503448
0.326042 1.503502
0.325716 1.503672
0.325391 1.503670
0.325065 1.503885
0.324740 1.503979
0.324415 1.503678
0.324091 1.503731
0.323767 1.503871
0.323443 1.503790
0.323120 1.503651
0.322797 1.503547
0.322474 1.503323
0.322151 1.503554
0.321829 1.503887
0.321507 1.504015
0.321186 1.504159
0.320865 1.504030
0.320544 1.503818
0.320223 1.503850
0.319903 1.503933
0.319583 1.503802
0.319264 1.503631
0.318944 1.503628
0.318625 1.503815
0.318307 1.504095
0.317988 1.504047
0.317670 1.504037
0.317353 1.503885
0.317035 1.503483
0.316718 1.503728
0.316402 1.504233
0.316085 1.504188
0.315769 1.504073
0.315453 1.503966
0.315138 1.503879
0.314823 1.503651
0.314508 1.503679
0.314193 1.503802
0.313879 1.503899
0.313565 1.503917
0.313252 1.503957
0.312939 1.503766
0.312626 1.503981
0.312313 1.504125
0.312001 1.503930
0.311689 1.503861
0.311377 1.503959
0.311066 1.504272
0.310755 1.504273
0.310444 1.504031
0.310133 1.503970
0.309823 1.504036
0.309513 1.504247
0.309204 1.504278
0.308895 1.503715
0.308586 1.503566
0.308277 1.503639
0.307969 1.503442
0.307661 1.503464
0.307353 1.503599
0.307046 1.503716
0.306739 1.504010
0.306432 1.503994
0.306126 1.503880
0.305820 1.503723
0.305514 1.503715
0.305208 1.503809
0.304903 1.503758
0.304598 1.503726
0.304294 1.503716
0.303989 1.503711
0.303685 1.503573
0.303382 1.503405
0.303078 1.503618
0.302775 1.503849
0.302472 1.503823
0.302170 1.503676
0.301868 1.503556
0.301566 1.503653
0.301264 1.503886
0.300963 1.504118
0.300662 1.504281
0.300361 1.504170
0.300061 1.504151
0.299761 1.504005
0.299461 1.503811
0.299162 1.503725
0.298863 1.503611
0.298564 1.503501
0.298265 1.503571
0.297967 1.503794
0.297669 1.503870
0.297371 1.503739
0.297074 1.503762
0.296777 1.503771
0.296480 1.504023
0.296184 1.504357
0.295887 1.503999
0.295591 1.503609
0.295296 1.503707
0.295001 1.504046
0.294706 1.504254
0.294411 1.503978
0.294116 1.503872
0.293822 1.503975
0.293529 1.504177
0.293235 1.504282
0.292942 1.504068
0.292649 1.503975
0.292356 1.504034
0.292064 1.503969
0.291772 1.503870
0.291480 1.503798
0.291188 1.503863
0.290897 1.504176
0.290606 1.504432
0.290316 1.504081
0.290025 1.503681
0.289735 1.503985
0.289446 1.504243
0.289156 1.504252
0.288867 1.504245
0.288578 1.504206
0.288290 1.504390
0.288001 1.504512
0.287713 1.504229
0.287426 1.504251
0.287138 1.504397
0.286851 1.504356
0.286564 1.504446
0.286278 1.504478
0.285991 1.504303
0.285705 1.504197
0.285420 1.504393
0.285134 1.504642
0.284849 1.504498
0.284564 1.504526
0.284280 1.504612
0.283995 1.504519
0.283711 1.504118
0.283428 1.504158
0.283144 1.504244
0.282861 1.504196
0.282578 1.504087
0.282296 1.504127
0.282013 1.504126
0.281731 1.504047
0.281450 1.503876
0.281168 1.503813
0.280887 1.503973
0.280606 1.504061
0.280326 1.503831
0.280045 1.503637
0.279765 1.503917
0.279485 1.504337
0.279206 1.504495
0.278927 1.504426
0.278648 1.504274
0.278369 1.504114
0.278091 1.504241
0.277813 1.504233
0.277535 1.503950
0.277257 1.503741
0.276980 1.503663
0.276703 1.503690
0.276426 1.503888
0.276150 1.504177
0.275874 1.504375
0.275598 1.504331
0.275322 1.504536
0.275047 1.504538
0.274772 1.504307
0.274497 1.504208
0.274223 1.504198
0.273949 1.504367
0.273675 1.504390
0.273401 1.504350
0.273128 1.504318
0.272854 1.504306
0.272582 1.504206
0.272309 1.504014
0.272037 1.503831
0.271765 1.503977
0.271493 1.503939
0.271221 1.504067
0.270950 1.504399
0.270679 1.504263
0.270408 1.504135
0.270138 1.504387
0.269868 1.504986
0.269598 1.504799
0.269328 1.504602
0.269059 1.504923
0.268790 1.504492
0.268521 1.504444
0.268253 1.504503
0.267985 1.504776
0.267717 1.504877
0.267449 1.505159
0.267181 1.505058
0.266914 1.504680
0.266647 1.504839
0.266381 1.505166
0.266114 1.505137
0.265848 1.504801
0.265582 1.504598
0.265317 1.504732
0.265051 1.504837
0.264786 1.504754
0.264522 1.504630
0.264257 1.505069
0.263993 1.505282
0.263729 1.504802
0.263465 1.504400
0.263202 1.504308
0.262938 1.504483
0.262675 1.504668
0.262413 1.504328
0.262150 1.504211
0.261888 1.504495
0.261626 1.504655
0.261365 1.504713
0.261103 1.504656
0.260842 1.504376
0.260581 1.504161
0.260321 1.504168
0.260060 1.504375
0.259800 1.504542
0.259541 1.504569
0.259281 1.504247
0.259022 1.503963
0.258763 1.504017
0.258504 1.504329
0.258246 1.504395
0.257987 1.504443
0.257729 1.504543
0.257472 1.504497
0.257214 1.504743
0.256957 1.504912
0.256700 1.504630
0.256443 1.504681
0.256187 1.504677
0.255931 1.504774
0.255675 1.504630
0.255419 1.504520
0.255164 1.504524
0.254908 1.504517
0.254653 1.504501
0.254399 1.504630
0.254144 1.504882
0.253890 1.504695
0.253636 1.504140
0.253383 1.504050
0.253129 1.504403
0.252876 1.504858
0.252623 1.505175
0.252371 1.505229
0.252118 1.504911
0.251866 1.504485
0.251614 1.504499
0.251363 1.504697
0.251111 1.505016
0.250860 1.505297
0.250609 1.505337
0.250359 1.505612
0.250108 1.505499
0.249858 1.505076
0.249609 1.504854
0.249359 1.504938
0.249110 1.505147
0.248860 1.505311
0.248612 1.505141
0.248363 1.505096
0.248115 1.504867
0.247866 1.504435
0.247619 1.504414
0.247371 1.504507
0.247124 1.504841
0.246877 1.505058
0.246630 1.504736
0.246383 1.504601
0.246137 1.504960
0.245890 1.505201
0.245645 1.505194
0.245399 1.504888
0.245154 1.504868
0.244908 1.505103
0.244663 1.505165
0.244419 1.505127
0.244174 1.505099
0.243930 1.504737
0.243686 1.504502
0.243443 1.504577
0.243199 1.504473
0.242956 1.504719
0.242713 1.505403
0.242470 1.505462
0.242228 1.505103
0.241986 1.504890
0.241744 1.504991
0.241502 1.505416
0.241260 1.505176
0.241019 1.504682
0.240778 1.504670
0.240537 1.504769
0.240297 1.504621
0.240056 1.504589
0.239816 1.504917
0.239577 1.505233
0.239337 1.505138
0.239098 1.505025
0.238859 1.505078
0.238620 1.505041
0.238381 1.505216
0.238143 1.505311
0.237905 1.505183
0.237667 1.505030
0.237429 1.505093
0.237192 1.505133
0.236954 1.505007
0.236717 1.505033
0.236481 1.504891
0.236244 1.504554
0.236008 1.504634
0.235772 1.505118
0.235536 1.505229
0.235301 1.504873
0.235065 1.504900
0.234830 1.504746
0.234595 1.504290
0.234361 1.504382
0.234127 1.504994
0.233892 1.505213
0.233659 1.505137
0.233425 1.504872
0.233191 1.504825
0.232958 1.505110
0.232725 1.505235
0.232493 1.505196
0.232260 1.504979
0.232028 1.504893
0.231796 1.505136
0.231564 1.505148
0.231332 1.504971
0.231101 1.505246
0.230870 1.505303
0.230639 1.505001
0.230408 1.504960
0.230178 1.505213
0.229948 1.505035
0.229718 1.505002
0.229488 1.505452
0.229259 1.505350
0.229029 1.504781
0.228800 1.504850
0.228572 1.505338
0.228343 1.505379
0.228115 1.505164
0.227887 1.505208
0.227659 1.505539
0.227431 1.505762
0.227204 1.505638
0.226976 1.505191
0.226749 1.504809
0.226523 1.505056
0.226296 1.505382
0.226070 1.505282
0.225844 1.505250
0.225618 1.505335
0.225392 1.505287
0.225167 1.505208
0.224942 1.505047
0.224717 1.505028
0.224492 1.504870
0.224268 1.504888
0.224043 1.505226
0.223819 1.505280
0.223596 1.505072
0.223372 1.505318
0.223149 1.505652
0.222925 1.505393
0.222702 1.505252
0.222480 1.505288
0.222257 1.505363
0.222035 1.505157
0.221813 1.504702
0.221591 1.504758
0.221370 1.505125
0.221148 1.505177
0.220927 1.505378
0.220706 1.505853
0.220485 1.505952
0.220265 1.505816
0.220045 1.505644
0.219825 1.505609
0.219605 1.505711
0.219385 1.505692
0.219166 1.505379
0.218947 1.505013
0.218728 1.505127
0.218509 1.505021
0.218290 1.505548
0.218072 1.506107
0.217854 1.505580
0.217636 1.505635
0.217419 1.505589
0.217201 1.505329
0.216984 1.505521
0.216767 1.505590
0.216550 1.506589
0.216334 1.506623
0.216117 1.505852
0.215901 1.505769
0.215685 1.506112
0.215470 1.505983
0.215254 1.505803
0.215039 1.505836
0.214824 1.505700
0.214609 1.505181
0.214394 1.504854
0.214180 1.505185
0.213966 1.505758
0.213752 1.505836
0.213538 1.505619
0.213325 1.505618
0.213111 1.505878
0.212898 1.506054
0.212685 1.505964
0.212473 1.505724
0.212260 1.505587
0.212048 1.505507
0.211836 1.505358
0.211624 1.505326
0.211412 1.505068
0.211201 1.505176
0.210990 1.505799
0.210779 1.506351
0.210568 1.505916
0.210357 1.505296
0.210147 1.505211
0.209937 1.505314
0.209727 1.505397
0.209517 1.505651
0.209308 1.505736
0.209098 1.504960
0.208889 1.505124
0.208680 1.505585
0.208472 1.505620
0.208263 1.505669
0.208055 1.505618
0.207847 1.505600
0.207639 1.505531
0.207432 1.505265
0.207224 1.505049
0.207017 1.505259
0.206810 1.505717
0.206603 1.505659
0.206396 1.505225
0.206190 1.505118
0.205984 1.505271
0.205778 1.506196
0.205572 1.506575
0.205366 1.505814
0.205161 1.505841
0.204956 1.506132
0.204751 1.505707
0.204546 1.505180
0.204342 1.505161
0.204137 1.505186
0.203933 1.504960
0.203729 1.505051
0.203526 1.505604
0.203322 1.505750
0.203119 1.505184
0.202916 1.505190
0.202713 1.505614
0.202510 1.505887
0.202307 1.505683
0.202105 1.505285
0.201903 1.505318
0.201701 1.505848
0.201499 1.506254
0.201298 1.505933
0.201097 1.506042
0.200896 1.506329
0.200695 1.505906
0.200494 1.505569
0.200293 1.505707
0.200093 1.505986
0.199893 1.505781
0.199693 1.505551
0.199494 1.505585
0.199294 1.505495
0.199095 1.505494
0.198896 1.505485
0.198697 1.505516
0.198498 1.505708
0.198300 1.506572
0.198101 1.507010
0.197903 1.506285
0.197705 1.505412
0.197508 1.505204
0.197310 1.505770
0.197113 1.506460
0.196916 1.506206
0.196719 1.505668
0.196522 1.505479
0.196325 1.505494
0.196129 1.505417
0.195933 1.505315
0.195737 1.505403
0.195541 1.505562
0.195346 1.505952
0.195150 1.506001
0.194955 1.505590
0.194760 1.505590
0.194566 1.506062
0.194371 1.506387
0.194177 1.506382
0.193982 1.506384
0.193788 1.506309
0.193595 1.506037
0.193401 1.505916
0.193208 1.505766
0.193014 1.505654
0.192821 1.505930
0.192629 1.505938
0.192436 1.506245
0.192244 1.506476
0.192051 1.505657
0.191859 1.505164
0.191667 1.505804
0.191476 1.506118
0.191284 1.505627
0.191093 1.505434
0.190902 1.505516
0.190711 1.505892
0.190520 1.506120
0.190330 1.505854
0.190139 1.505421
0.189949 1.505571
0.189759 1.506383
0.189570 1.506556
0.189380 1.506112
0.189191 1.505597
0.189001 1.506108
0.188812 1.506301
0.188624 1.505941
0.188435 1.506304
0.188247 1.505905
0.188058 1.506038
0.187870 1.506077
0.187682 1.506157
0.187495 1.506008
0.187307 1.505688
0.187120 1.505672
0.186933 1.505833
0.186746 1.505928
0.186559 1.505635
0.186373 1.505584
0.186186 1.505929
0.186000 1.505980
0.185814 1.505985
0.185628 1.505771
0.185443 1.505556
0.185257 1.505090
0.185072 1.505261
0.184887 1.506019
0.184702 1.506273
0.184517 1.505741
0.184333 1.505372
0.184148 1.505634
0.183964 1.505710
0.183780 1.505567
0.183596 1.505537
0.183413 1.505698
0.183229 1.505659
0.183046 1.506053
0.182863 1.506311
0.182680 1.506486
0.182498 1.506226
0.182315 1.505645
0.182133 1.505772
0.181951 1.505831
0.181769 1.505690
0.181587 1.505866
0.181405 1.505912
0.181224 1.505952
0.181043 1.506323
0.180862 1.506478
0.180681 1.506481
0.180500 1.506332
0.180320 1.506219
0.180139 1.506097
0.179959 1.506265
0.179779 1.506389
0.179599 1.506475
0.179420 1.506794
0.179240 1.506606
0.179061 1.506434
0.178882 1.506568
0.178703 1.506311
0.178525 1.506023
0.178346 1.505952
0.178168 1.505754
0.177990 1.505905
0.177812 1.505885
0.177634 1.505791
0.177456 1.506290
0.177279 1.506437
0.177101 1.506291
0.176924 1.505996
0.176747 1.505636
0.176571 1.505849
0.176394 1.506650
0.176218 1.506504
0.176041 1.505978
0.175865 1.505921
0.175689 1.505816
0.175514 1.505984
0.175338 1.506613
0.175163 1.506934
0.174988 1.506451
0.174813 1.505967
0.174638 1.506167
0.174463 1.506425
0.174289 1.506479
0.174115 1.505983
0.173940 1.506085
0.173767 1.506462
0.173593 1.506453
0.173419 1.506746
0.173246 1.507214
0.173073 1.507237
0.172899 1.506599
0.172727 1.506753
0.172554 1.506946
0.172381 1.506665
0.172209 1.506779
0.172037 1.506260
0.171865 1.505895
0.171693 1.505912
0.171521 1.506268
0.171350 1.506314
0.171178 1.505962
0.171007 1.505760
0.170836 1.506153
0.170665 1.506557
0.170495 1.506682
0.170324 1.506847
0.170154 1.506470
0.169984 1.506002
0.169814 1.505994
0.169644 1.506523
0.169474 1.506688
0.169305 1.506495
0.169135 1.506370
0.168966 1.506495
0.168797 1.506169
0.168628 1.506194
0.168460 1.506643
0.168291 1.506483
0.168123 1.506136
0.167955 1.506217
0.167787 1.506708
0.167619 1.506611
0.167452 1.506556
0.167284 1.506230
0.167117 1.505994
0.166950 1.505802
0.166783 1.505953
0.166616 1.505911
0.166449 1.506005
0.166283 1.506350
0.166117 1.506878
0.165951 1.507046
0.165785 1.506548
0.165619 1.506312
0.165453 1.506446
0.165288 1.506571
0.165122 1.506158
0.164957 1.505824
0.164792 1.506219
0.164628 1.506584
0.164463 1.506273
0.164298 1.506073
0.164134 1.506447
0.163970 1.506433
0.163806 1.506427
0.163642 1.506754
0.163479 1.506893
0.163315 1.506824
0.163152 1.506301
0.162989 1.505755
0.162826 1.506179
0.162663 1.506310
0.162500 1.505996
0.162338 1.505892
0.162175 1.505861
0.162013 1.506145
0.161851 1.506265
0.161689 1.506462
0.161528 1.506683
0.161366 1.506190
0.161205 1.505799
0.161044 1.505787
0.160882 1.505900
0.160722 1.505951
0.160561 1.506118
0.160400 1.506164
0.160240 1.506015
0.160080 1.505916
0.159920 1.506541
0.159760 1.506911
0.159600 1.506773
0.159440 1.506404
0.159281 1.506271
0.159122 1.506148
0.158962 1.506103
0.158804 1.506000
0.158645 1.505874
0.158486 1.505645
0.158328 1.505948
0.158169 1.505883
0.158011 1.506105
0.157853 1.506495
0.157695 1.506447
0.157538 1.506602
0.157380 1.507061
0.157223 1.507045
0.157065 1.507003
0.156908 1.507035
0.156751 1.506625
0.156595 1.506291
0.156438 1.506449
0.156282 1.506949
0.156125 1.506803
0.155969 1.506220
0.155813 1.506379
0.155657 1.506553
0.155502 1.506469
0.155346 1.506781
0.155191 1.506918
0.155036 1.507244
0.154881 1.507689
0.154726 1.507406
0.154571 1.507081
0.154417 1.507349
0.154262 1.507648
0.154108 1.507606
0.153954 1.507235
0.153800 1.506707
0.153646 1.506202
0.153492 1.506402
0.153339 1.507124
0.153185 1.508057
0.153032 1.508011
0.152879 1.507045
0.152726 1.507170
0.152574 1.508026
0.152421 1.508075
0.152269 1.507835
0.152116 1.507491
