T Cv
0.616677 1.501444
0.616061 1.501404
0.615445 1.501476
0.614829 1.501551
0.614214 1.501573
0.613600 1.501500
0.612987 1.501438
0.612374 1.501498
0.611761 1.501574
0.611149 1.501560
0.610538 1.501551
0.609928 1.501583
0.609318 1.501550
0.608709 1.501589
0.608100 1.501681
0.607492 1.501716
0.606884 1.501656
0.606277 1.501507
0.605671 1.501462
0.605065 1.501547
0.604460 1.501487
0.603856 1.501535
0.603252 1.501743
0.602649 1.501703
0.602046 1.501719
0.601444 1.501849
0.600843 1.501803
0.600242 1.501776
0.599642 1.501752
0.599042 1.501680
0.598443 1.501670
0.597844 1.501771
0.597247 1.501784
0.596649 1.501772
0.596053 1.501721
0.595457 1.501679
0.594861 1.501714
0.594266 1.501764
0.593672 1.501879
0.593078 1.501941
0.592485 1.502004
0.591893 1.502059
0.591301 1.502000
0.590710 1.501886
0.590119 1.501874
0.589529 1.501915
0.588939 1.501866
0.588350 1.501794
0.587762 1.501710
0.587174 1.501736
0.586587 1.501778
0.586000 1.501804
0.585414 1.501974
0.584829 1.502011
0.584244 1.501937
0.583660 1.501863
0.583076 1.501759
0.582493 1.501796
0.581911 1.501928
0.581329 1.501999
0.580747 1.502083
0.580167 1.502123
0.579587 1.501889
0.579007 1.501762
0.578428 1.501846
0.577850 1.501978
0.577272 1.501949
0.576694 1.501798
0.576118 1.501725
0.575542 1.501801
0.574966 1.501820
0.574391 1.501837
0.573817 1.501906
0.573243 1.501996
0.572670 1.502026
0.572097 1.501901
0.571525 1.501798
0.570953 1.501851
0.570382 1.501906
0.569812 1.501915
0.569242 1.501835
0.568673 1.501658
0.568104 1.501588
0.567536 1.501642
0.566969 1.501704
0.566402 1.501814
0.565835 1.501802
0.565269 1.501810
0.564704 1.501826
0.564139 1.501777
0.563575 1.501717
0.563012 1.501747
0.562449 1.501785
0.561886 1.501761
0.561324 1.501816
0.560763 1.501827
0.560202 1.501708
0.559642 1.501608
0.559082 1.501617
0.558523 1.501737
0.557965 1.501854
0.557407 1.501754
0.556850 1.501680
0.556293 1.501693
0.555736 1.501729
0.555181 1.501670
0.554625 1.501699
0.554071 1.501696
0.553517 1.501661
0.552963 1.501637
0.552410 1.501507
0.551858 1.501478
0.551306 1.501549
0.550755 1.501576
0.550204 1.501536
0.549654 1.501507
0.549104 1.501485
0.548555 1.501556
0.548006 1.501664
0.547458 1.501704
0.546911 1.501652
0.546364 1.501509
0.545818 1.501580
0.545272 1.501754
0.544727 1.501726
0.544182 1.501700
0.543638 1.501653
0.543094 1.501624
0.542551 1.501768
0.542008 1.501945
0.541466 1.502005
0.540925 1.502000
0.540384 1.501990
0.539844 1.501944
0.539304 1.501899
0.538764 1.501803
0.538226 1.501795
0.537687 1.501904
0.537150 1.501988
0.536613 1.501918
0.536076 1.501928
0.535540 1.501938
0.535004 1.501881
0.534469 1.501837
0.533935 1.501852
0.533401 1.501934
0.532868 1.501983
0.532335 1.501960
0.531802 1.501962
0.531271 1.501906
0.530739 1.501894
0.530209 1.501858
0.529678 1.501839
0.529149 1.501877
0.528620 1.501995
0.528091 1.502199
0.527563 1.502155
0.527035 1.501913
0.526508 1.501853
0.525982 1.501944
0.525456 1.501884
0.524930 1.501823
0.524405 1.501890
0.523881 1.501935
0.523357 1.501913
0.522834 1.501937
0.522311 1.502065
0.521789 1.502128
0.521267 1.502133
0.520746 1.502158
0.520225 1.502199
0.519705 1.502179
0.519185 1.502107
0.518666 1.501991
0.518147 1.502036
0.517629 1.502194
0.517111 1.502052
0.516594 1.502024
0.516078 1.502193
0.515561 1.502195
0.515046 1.502024
0.514531 1.502100
0.514016 1.502139
0.513502 1.502100
0.512989 1.502122
0.512476 1.502219
0.511963 1.502277
0.511451 1.502238
0.510940 1.502174
0.510429 1.502146
0.509919 1.502178
0.509409 1.502010
0.508899 1.501869
0.508390 1.501855
0.507882 1.501991
0.507374 1.502187
0.506867 1.502231
0.506360 1.502155
0.505853 1.502153
0.505348 1.502068
0.504842 1.501961
0.504337 1.502060
0.503833 1.502154
0.503329 1.502097
0.502826 1.502184
0.502323 1.502243
0.501821 1.502281
0.501319 1.502150
0.500818 1.501998
0.500317 1.501993
0.499816 1.502040
0.499317 1.502092
0.498817 1.502079
0.498319 1.502014
0.497820 1.502022
0.497322 1.502013
0.496825 1.502040
0.496328 1.502151
0.495832 1.502198
0.495336 1.502261
0.494841 1.502305
0.494346 1.502285
0.493852 1.502260
0.493358 1.502285
0.492864 1.502282
0.492371 1.502221
0.491879 1.502036
0.491387 1.502197
0.490896 1.502165
0.490405 1.501897
0.489915 1.502072
0.489425 1.502273
0.488935 1.502056
0.488446 1.501874
0.487958 1.501888
0.487470 1.501985
0.486982 1.502070
0.486495 1.502150
0.486009 1.502141
0.485523 1.502180
0.485037 1.502256
0.484552 1.502214
0.484068 1.502045
0.483584 1.502002
0.483100 1.502001
0.482617 1.501886
0.482134 1.501984
0.481652 1.501934
0.481171 1.501993
0.480689 1.502142
0.480209 1.502117
0.479729 1.502146
0.479249 1.502108
0.478770 1.502139
0.478291 1.502338
0.477813 1.502237
0.477335 1.502054
0.476857 1.502058
0.476381 1.502030
0.475904 1.501923
0.475428 1.501906
0.474953 1.501980
0.474478 1.501944
0.474003 1.501866
0.473529 1.501964
0.473056 1.502097
0.472583 1.502098
0.472110 1.502082
0.471638 1.502061
0.471166 1.502185
0.470695 1.502173
0.470225 1.502120
0.469754 1.501972
0.469285 1.502044
0.468815 1.502114
0.468347 1.502091
0.467878 1.502072
0.467410 1.502161
0.466943 1.502207
0.466476 1.502225
0.466009 1.502261
0.465543 1.502324
0.465078 1.502335
0.464613 1.502295
0.464148 1.502207
0.463684 1.502118
0.463220 1.502070
0.462757 1.502214
0.462294 1.502241
0.461832 1.502217
0.461370 1.502369
0.460909 1.502372
0.460448 1.502306
0.459988 1.502258
0.459528 1.502184
0.459068 1.502112
0.458609 1.502267
0.458150 1.502461
0.457692 1.502335
0.457235 1.502096
0.456777 1.502069
0.456321 1.502315
0.455864 1.502425
0.455408 1.502393
0.454953 1.502341
0.454498 1.502253
0.454043 1.502187
0.453589 1.502067
0.453136 1.502100
0.452683 1.502067
0.452230 1.502157
0.451778 1.502216
0.451326 1.502255
0.450875 1.502278
0.450424 1.502253
0.449973 1.502234
0.449523 1.502127
0.449074 1.502187
0.448625 1.502292
0.448176 1.502232
0.447728 1.502232
0.447280 1.502275
0.446833 1.502386
0.446386 1.502385
0.445940 1.502394
0.445494 1.502421
0.445048 1.502366
0.444603 1.502342
0.444159 1.502314
0.443715 1.502365
0.443271 1.502436
0.442828 1.502402
0.442385 1.502280
0.441942 1.502230
0.441500 1.502306
0.441059 1.502562
0.440618 1.502713
0.440177 1.502643
0.439737 1.502589
0.439297 1.502493
0.438858 1.502375
0.438419 1.502391
0.437981 1.502621
0.437543 1.502548
0.437105 1.502347
0.436668 1.502364
0.436231 1.502290
0.435795 1.502139
0.435359 1.502130
0.434924 1.502133
0.434489 1.502158
0.434055 1.502206
0.433621 1.502266
0.433187 1.502333
0.432754 1.502347
0.432321 1.502381
0.431889 1.502280
0.431457 1.502209
0.431025 1.502285
0.430594 1.502246
0.430164 1.502155
0.429734 1.502088
0.429304 1.502113
0.428875 1.502176
0.428446 1.502396
0.428017 1.502594
0.427589 1.502472
0.427162 1.502470
0.426734 1.502689
0.426308 1.502634
0.425881 1.502438
0.425456 1.502457
0.425030 1.502515
0.424605 1.502369
0.424180 1.502338
0.423756 1.502433
0.423332 1.502556
0.422909 1.502481
0.422486 1.502284
0.422064 1.502153
0.421642 1.502268
0.421220 1.502340
0.420799 1.502365
0.420378 1.502263
0.419958 1.502397
0.419538 1.502398
0.419118 1.502262
0.418699 1.502236
0.418280 1.502157
0.417862 1.502032
0.417444 1.502092
0.417027 1.502130
0.416610 1.502071
0.416193 1.502030
0.415777 1.502175
0.415361 1.502249
0.414946 1.502109
0.414531 1.502041
0.414116 1.502106
0.413702 1.502308
0.413289 1.502461
0.412875 1.502456
0.412462 1.502370
0.412050 1.502226
0.411638 1.502162
0.411226 1.502297
0.410815 1.502362
0.410404 1.502422
0.409994 1.502470
0.409584 1.502297
0.409174 1.502374
0.408765 1.502364
0.408356 1.502366
0.407948 1.502305
0.407540 1.502120
0.407132 1.502182
0.406725 1.502351
0.406319 1.502432
0.405912 1.502394
0.405506 1.502388
0.405101 1.502376
0.404696 1.502335
0.404291 1.502365
0.403887 1.502366
0.403483 1.502450
0.403079 1.502502
0.402676 1.502470
0.402274 1.502452
0.401871 1.502590
0.401469 1.502661
0.401068 1.502606
0.400667 1.502766
0.400266 1.502852
0.399866 1.502542
0.399466 1.502597
0.399067 1.502768
0.398668 1.502629
0.398269 1.502703
0.397871 1.502918
0.397473 1.502941
0.397075 1.502830
0.396678 1.502610
0.396282 1.502494
0.395885 1.502506
0.395489 1.502703
0.395094 1.502745
0.394699 1.502728
0.394304 1.502669
0.393910 1.502626
0.393516 1.502657
0.393122 1.502562
0.392729 1.502499
0.392337 1.502564
0.391944 1.502546
0.391552 1.502486
0.391161 1.502553
0.390770 1.502570
0.390379 1.502440
0.389988 1.502546
0.389598 1.502724
0.389209 1.502639
0.388820 1.502651
0.388431 1.502852
0.388042 1.502762
0.387654 1.502769
0.387267 1.502695
0.386879 1.502674
0.386492 1.502879
0.386106 1.502917
0.385720 1.502719
0.385334 1.502411
0.384949 1.502220
0.384564 1.502159
0.384179 1.502000
0.383795 1.502094
0.383411 1.502371
0.383028 1.502534
0.382645 1.502427
0.382262 1.502431
0.381880 1.502667
0.381498 1.502685
0.381117 1.502573
0.380735 1.502382
0.380355 1.502419
0.379974 1.502618
0.379594 1.502868
0.379215 1.502841
0.378836 1.502715
0.378457 1.502683
0.378078 1.502690
0.377700 1.502622
0.377323 1.502647
0.376945 1.502718
0.376568 1.502675
0.376192 1.502584
0.375816 1.502551
0.375440 1.502599
0.375064 1.502732
0.374689 1.502853
0.374315 1.502888
0.373940 1.502751
0.373566 1.502725
0.373193 1.502892
0.372819 1.502905
0.372447 1.502890
0.372074 1.502869
0.371702 1.502810
0.371330 1.502651
0.370959 1.502723
0.370588 1.502741
0.370218 1.502753
0.369847 1.502861
0.369478 1.502889
0.369108 1.503164
0.368739 1.503170
0.368370 1.502919
0.368002 1.502834
0.367634 1.502795
0.367266 1.502558
0.366899 1.502535
0.366532 1.502630
0.366165 1.502584
0.365799 1.502646
0.365434 1.502758
0.365068 1.502584
0.364703 1.502570
0.364338 1.502643
0.363974 1.502626
0.363610 1.502672
0.363246 1.502792
0.362883 1.502889
0.362520 1.502856
0.362158 1.503049
0.361796 1.503229
0.361434 1.503169
0.361072 1.502945
0.360711 1.502842
0.360351 1.502879
0.359990 1.503017
0.359630 1.503075
0.359271 1.503042
0.358911 1.502945
0.358552 1.502894
0.358194 1.502966
0.357836 1.502924
0.357478 1.503089
0.357120 1.503096
0.356763 1.502818
0.356406 1.502698
0.356050 1.502680
0.355694 1.502735
0.355338 1.502941
0.354983 1.503108
0.354628 1.503107
0.354273 1.502867
0.353919 1.502694
0.353565 1.502796
0.353212 1.502757
0.352858 1.502567
0.352506 1.502569
0.352153 1.502795
0.351801 1.502732
0.351449 1.502527
0.351098 1.502671
0.350747 1.502839
0.350396 1.502705
0.350045 1.502620
0.349695 1.502728
0.349346 1.502990
0.348996 1.502845
0.348647 1.502745
0.348299 1.502860
0.347950 1.502917
0.347602 1.502835
0.347255 1.502870
0.346908 1.503058
0.346561 1.503173
0.346214 1.503007
0.345868 1.502808
0.345522 1.502984
0.345176 1.502977
0.344831 1.502802
0.344486 1.502735
0.344142 1.502825
0.343798 1.502948
0.343454 1.502795
0.343111 1.502571
0.342767 1.502667
0.342425 1.502819
0.342082 1.502712
0.341740 1.502667
0.341398 1.502636
0.341057 1.502713
0.340716 1.502827
0.340375 1.502845
0.340035 1.502761
0.339695 1.502663
0.339355 1.502638
0.339016 1.502821
0.338677 1.502939
0.338338 1.502856
0.338000 1.502758
0.337662 1.502785
0.337324 1.502706
0.336987 1.502701
0.336650 1.503089
0.336313 1.502985
0.335977 1.502921
0.335641 1.503112
0.335305 1.502926
0.334970 1.502927
0.334635 1.502976
0.334300 1.502964
0.333966 1.503049
0.333632 1.503114
0.333298 1.503144
0.332965 1.503130
0.332632 1.503117
0.332300 1.503042
0.331967 1.502995
0.331635 1.503180
0.331304 1.503212
0.330972 1.503003
0.330641 1.502862
0.330311 1.502848
0.329980 1.502834
0.329650 1.502984
0.329321 1.503020
0.328991 1.502959
0.328662 1.502928
0.328334 1.502904
0.328005 1.502834
0.327677 1.503004
0.327350 1.503130
0.327022 1.503133
0.326695 1.503054
0.326369 1.502986
0.326042 1.503007
0.325716 1.503078
0.325391 1.503159
0.325065 1.503219
0.324740 1.503132
0.324415 1.502962
0.324091 1.503124
0.323767 1.503089
0.323443 1.503066
0.323120 1.503192
0.322797 1.503139
0.322474 1.503116
0.322151 1.503163
0.321829 1.503291
0.321507 1.503271
0.321186 1.503105
0.320865 1.502957
0.320544 1.502950
0.320223 1.503146
0.319903 1.503205
0.319583 1.503232
0.319264 1.502948
0.318944 1.502674
0.318625 1.502787
0.318307 1.502868
0.317988 1.503045
0.317670 1.503212
0.317353 1.502864
0.317035 1.502730
0.316718 1.503082
0.316402 1.503235
0.316085 1.503229
0.315769 1.503254
0.315453 1.503434
0.315138 1.503415
0.314823 1.503157
0.314508 1.502938
0.314193 1.502818
0.313879 1.502915
0.313565 1.503200
0.313252 1.503243
0.312939 1.503150
0.312626 1.503031
0.312313 1.502955
0.312001 1.502841
0.311689 1.502912
0.311377 1.502999
0.311066 1.502996
0.310755 1.502894
0.310444 1.502678
0.310133 1.502767
0.309823 1.502928
0.309513 1.502786
0.309204 1.502739
0.308895 1.502844
0.308586 1.502806
0.308277 1.502746
0.307969 1.502888
0.307661 1.502898
0.307353 1.503002
0.307046 1.503135
0.306739 1.502988
0.306432 1.502951
0.306126 1.503001
0.305820 1.503007
0.305514 1.503064
0.305208 1.503111
0.304903 1.503210
0.304598 1.503354
0.304294 1.503421
0.303989 1.503408
0.303685 1.503529
0.303382 1.503457
0.303078 1.503141
0.302775 1.503328
0.302472 1.503313
0.302170 1.503032
0.301868 1.503060
0.301566 1.503036
0.301264 1.502798
0.300963 1.503142
0.300662 1.503295
0.300361 1.503165
0.300061 1.503222
0.299761 1.503131
0.299461 1.503191
0.299162 1.503280
0.298863 1.503193
0.298564 1.503184
0.298265 1.503253
0.297967 1.503186
0.297669 1.503257
0.297371 1.503227
0.297074 1.503088
0.296777 1.503143
0.296480 1.502950
0.296184 1.503057
0.295887 1.503351
0.295591 1.503277
0.295296 1.503100
0.295001 1.503004
0.294706 1.503051
0.294411 1.503272
0.294116 1.503258
0.293822 1.503350
0.293529 1.503412
0.293235 1.503343
0.292942 1.503424
0.292649 1.503625
0.292356 1.503366
0.292064 1.503048
0.291772 1.503295
0.291480 1.503497
0.291188 1.503479
0.290897 1.503404
0.290606 1.503523
0.290316 1.503455
0.290025 1.503288
0.289735 1.503408
0.289446 1.503553
0.289156 1.503531
0.288867 1.503695
0.288578 1.503772
0.288290 1.503628
0.288001 1.503497
0.287713 1.503279
0.287426 1.503145
0.287138 1.503150
0.286851 1.503337
0.286564 1.503425
0.286278 1.503341
0.285991 1.503303
0.285705 1.503333
0.285420 1.503478
0.285134 1.503458
0.284849 1.503263
0.284564 1.503339
0.284280 1.503635
0.283995 1.503811
0.283711 1.503439
0.283428 1.503153
0.283144 1.503394
0.282861 1.503694
0.282578 1.503545
0.282296 1.503350
0.282013 1.503594
0.281731 1.503911
0.281450 1.503914
0.281168 1.503704
0.280887 1.503662
0.280606 1.503741
0.280326 1.503480
0.280045 1.503529
0.279765 1.503770
0.279485 1.503969
0.279206 1.503933
0.278927 1.503822
0.278648 1.503555
0.278369 1.503269
0.278091 1.503265
0.277813 1.503475
0.277535 1.503427
0.277257 1.503167
0.276980 1.503248
0.276703 1.503494
0.276426 1.503329
0.276150 1.503165
0.275874 1.503304
0.275598 1.503484
0.275322 1.503700
0.275047 1.503715
0.274772 1.503658
0.274497 1.503810
0.274223 1.503701
0.273949 1.503685
0.273675 1.503648
0.273401 1.503401
0.273128 1.503358
0.272854 1.503603
0.272582 1.503654
0.272309 1.503405
0.272037 1.503419
0.271765 1.503566
0.271493 1.503788
0.271221 1.503904
0.270950 1.503848
0.270679 1.503654
0.270408 1.503506
0.270138 1.503445
0.269868 1.503535
0.269598 1.503657
0.269328 1.503500
0.269059 1.503386
0.268790 1.503580
0.268521 1.503429
0.268253 1.503229
0.267985 1.503127
0.267717 1.503127
0.267449 1.503207
0.267181 1.503105
0.266914 1.503171
0.266647 1.503363
0.266381 1.503427
0.266114 1.503439
0.265848 1.503480
0.265582 1.503537
0.265317 1.503498
0.265051 1.503680
0.264786 1.503627
0.264522 1.503497
0.264257 1.503592
0.263993 1.503770
0.263729 1.503718
0.263465 1.503519
0.263202 1.503709
0.262938 1.503709
0.262675 1.503670
0.262413 1.503647
0.262150 1.503678
0.261888 1.503907
0.261626 1.504107
0.261365 1.504022
0.261103 1.503710
0.260842 1.503806
0.260581 1.504143
0.260321 1.503921
0.260060 1.503474
0.259800 1.503715
0.259541 1.503996
0.259281 1.503838
0.259022 1.503830
0.258763 1.504001
0.258504 1.503788
0.258246 1.503483
0.257987 1.503849
0.257729 1.504018
0.257472 1.503858
0.257214 1.503582
0.256957 1.503469
0.256700 1.503615
0.256443 1.503837
0.256187 1.503842
0.255931 1.503679
0.255675 1.503698
0.255419 1.503653
0.255164 1.503580
0.254908 1.503822
0.254653 1.503828
0.254399 1.503706
0.254144 1.503686
0.253890 1.503614
0.253636 1.503634
0.253383 1.503760
0.253129 1.503987
0.252876 1.504286
0.252623 1.504108
0.252371 1.504088
0.252118 1.504181
0.251866 1.503633
0.251614 1.503598
0.251363 1.503981
0.251111 1.504089
0.250860 1.503838
0.250609 1.503682
0.250359 1.503820
0.250108 1.503808
0.249858 1.503703
0.249609 1.503849
0.249359 1.503881
0.249110 1.504095
0.248860 1.504340
0.248612 1.504194
0.248363 1.504121
0.248115 1.504130
0.247866 1.503917
0.247619 1.503776
0.247371 1.503668
0.247124 1.503769
0.246877 1.503981
0.246630 1.503676
0.246383 1.503317
0.246137 1.503375
0.245890 1.503513
0.245645 1.503846
0.245399 1.504083
0.245154 1.503829
0.244908 1.503663
0.244663 1.504018
0.244419 1.504089
0.244174 1.504015
0.243930 1.504104
0.243686 1.504044
0.243443 1.503869
0.243199 1.503786
0.242956 1.504044
0.242713 1.504152
0.242470 1.504080
0.242228 1.504143
0.241986 1.504327
0.241744 1.504455
0.241502 1.504048
0.241260 1.503750
0.241019 1.503841
0.240778 1.503978
0.240537 1.504410
0.240297 1.504160
0.240056 1.503593
0.239816 1.503422
0.239577 1.503655
0.239337 1.503759
0.239098 1.503587
0.238859 1.503466
0.238620 1.503503
0.238381 1.503633
0.238143 1.503798
0.237905 1.503642
0.237667 1.503407
0.237429 1.503397
0.237192 1.503959
0.236954 1.504234
0.236717 1.504033
0.236481 1.504107
0.236244 1.504216
0.236008 1.504148
0.235772 1.503905
0.235536 1.503902
0.235301 1.504041
0.235065 1.503847
0.234830 1.504021
0.234595 1.504387
0.234361 1.504453
0.234127 1.503958
0.233892 1.503721
0.233659 1.503708
0.233425 1.503616
0.233191 1.503727
0.232958 1.503872
0.232725 1.503843
0.232493 1.503974
0.232260 1.504286
0.232028 1.504281
0.231796 1.504264
0.231564 1.504132
0.231332 1.504110
0.231101 1.504162
0.230870 1.504246
0.230639 1.504439
0.230408 1.504600
0.230178 1.504647
0.229948 1.504668
0.229718 1.504409
0.229488 1.504134
0.229259 1.504297
0.229029 1.504420
0.228800 1.504274
0.228572 1.504464
0.228343 1.504236
0.228115 1.503922
0.227887 1.504184
0.227659 1.504324
0.227431 1.504131
0.227204 1.504250
0.226976 1.504330
0.226749 1.504142
0.226523 1.503848
0.226296 1.503931
0.226070 1.504195
0.225844 1.504274
0.225618 1.504461
0.225392 1.504551
0.225167 1.504681
0.224942 1.504828
0.224717 1.504700
0.224492 1.504370
0.224268 1.504263
0.224043 1.504112
0.223819 1.503958
0.223596 1.504030
0.223372 1.504547
0.223149 1.504730
0.222925 1.504250
0.222702 1.503962
0.222480 1.503948
0.222257 1.504023
0.222035 1.504117
0.221813 1.503951
0.221591 1.503562
0.221370 1.503804
0.221148 1.504415
0.220927 1.504431
0.220706 1.504121
0.220485 1.504136
0.220265 1.504321
0.220045 1.504227
0.219825 1.504273
0.219605 1.504150
0.219385 1.503914
0.219166 1.503899
0.218947 1.504382
0.218728 1.504561
0.218509 1.504542
0.218290 1.504678
0.218072 1.504208
0.217854 1.504262
0.217636 1.504783
0.217419 1.504516
0.217201 1.504013
0.216984 1.503875
0.216767 1.504096
0.216550 1.504186
0.216334 1.504028
0.216117 1.504075
0.215901 1.504408
0.215685 1.504164
0.215470 1.503702
0.215254 1.503934
0.215039 1.504125
0.214824 1.504035
0.214609 1.504088
0.214394 1.504084
0.214180 1.504021
0.213966 1.504088
0.213752 1.504183
0.213538 1.504426
0.213325 1.504648
0.213111 1.504457
0.212898 1.504067
0.212685 1.504095
0.212473 1.504358
0.212260 1.504562
0.212048 1.504355
0.211836 1.503919
0.211624 1.503851
0.211412 1.504219
0.211201 1.504139
0.210990 1.504134
0.210779 1.504776
0.210568 1.504919
0.210357 1.504687
0.210147 1.504544
0.209937 1.504358
0.209727 1.504275
0.209517 1.504253
0.209308 1.504288
0.209098 1.504521
0.208889 1.504782
0.208680 1.504773
0.208472 1.504542
0.208263 1.504316
0.208055 1.504343
0.207847 1.504330
0.207639 1.504253
0.207432 1.504210
0.207224 1.504482
0.207017 1.504727
0.206810 1.504456
0.206603 1.504251
0.206396 1.504214
0.206190 1.504056
0.205984 1.503953
0.205778 1.504278
0.205572 1.504537
0.205366 1.504567
0.205161 1.504508
0.204956 1.504602
0.204751 1.504540
0.204546 1.504557
0.204342 1.504672
0.204137 1.504763
0.203933 1.504984
0.203729 1.504980
0.203526 1.504753
0.203322 1.504557
0.203119 1.504385
0.202916 1.504239
0.202713 1.504198
0.202510 1.504328
0.202307 1.504463
0.202105 1.504379
0.201903 1.504515
0.201701 1.504688
0.201499 1.504418
0.201298 1.504300
0.201097 1.504208
0.200896 1.504165
0.200695 1.504265
0.200494 1.504077
0.200293 1.503922
0.200093 1.504185
0.199893 1.504381
0.199693 1.504340
0.199494 1.504353
0.199294 1.504253
0.199095 1.504323
0.198896 1.504367
0.198697 1.504242
0.198498 1.504105
0.198300 1.504370
0.198101 1.504471
0.197903 1.504434
0.197705 1.504290
0.197508 1.504284
0.197310 1.504608
0.197113 1.504750
0.196916 1.504471
0.196719 1.504253
0.196522 1.504367
0.196325 1.504796
0.196129 1.505202
0.195933 1.505502
0.195737 1.505047
0.195541 1.504520
0.195346 1.504622
0.195150 1.504424
0.194955 1.504073
0.194760 1.503956
0.194566 1.504200
0.194371 1.504413
0.194177 1.504602
0.193982 1.504674
0.193788 1.504692
0.193595 1.504696
0.193401 1.504624
0.193208 1.504615
0.193014 1.504677
0.192821 1.504466
0.192629 1.504393
0.192436 1.504432
0.192244 1.504268
0.192051 1.503913
0.191859 1.503977
0.191667 1.504294
0.191476 1.504215
0.191284 1.504098
0.191093 1.504243
0.190902 1.504842
0.190711 1.504884
0.190520 1.504490
0.190330 1.504434
0.190139 1.504646
0.189949 1.504453
0.189759 1.504470
0.189570 1.504653
0.189380 1.504834
0.189191 1.505027
0.189001 1.504906
0.188812 1.504579
0.188624 1.504312
0.188435 1.504356
0.188247 1.504559
0.188058 1.504409
0.187870 1.504365
0.187682 1.504488
0.187495 1.504062
0.187307 1.504086
0.187120 1.504544
0.186933 1.504826
0.186746 1.504770
0.186559 1.504704
0.186373 1.504788
0.186186 1.504678
0.186000 1.504681
0.185814 1.504588
0.185628 1.504778
0.185443 1.504614
0.185257 1.504493
0.185072 1.504826
0.184887 1.504861
0.184702 1.504551
0.184517 1.504500
0.184333 1.504267
0.184148 1.504140
0.183964 1.504246
0.183780 1.504244
0.183596 1.504193
0.183413 1.504134
0.183229 1.504452
0.183046 1.504750
0.182863 1.504738
0.182680 1.504566
0.182498 1.504294
0.182315 1.504283
0.182133 1.504526
0.181951 1.504457
0.181769 1.504532
0.181587 1.504718
0.181405 1.504568
0.181224 1.504253
0.181043 1.504127
0.180862 1.504270
0.180681 1.504461
0.180500 1.504486
0.180320 1.504180
0.180139 1.504191
0.179959 1.504339
0.179779 1.504708
0.179599 1.504836
0.179420 1.504895
0.179240 1.505273
0.179061 1.505316
0.178882 1.505446
0.178703 1.505912
0.178525 1.505767
0.178346 1.505223
0.178168 1.504960
0.177990 1.504822
0.177812 1.505032
0.177634 1.505101
0.177456 1.505402
0.177279 1.505198
0.177101 1.504985
0.176924 1.504972
0.176747 1.504703
0.176571 1.504482
0.176394 1.504673
0.176218 1.504731
0.176041 1.504445
0.175865 1.504381
0.175689 1.504884
0.175514 1.505124
0.175338 1.504741
0.175163 1.504519
0.174988 1.504557
0.174813 1.504621
0.174638 1.504790
0.174463 1.505421
0.174289 1.505481
0.174115 1.504770
0.173940 1.504587
0.173767 1.504801
0.173593 1.504899
0.173419 1.505110
0.173246 1.505307
0.173073 1.505102
0.172899 1.504717
0.172727 1.504717
0.172554 1.504944
0.172381 1.505033
0.172209 1.505094
0.172037 1.505144
0.171865 1.505318
0.171693 1.505401
0.171521 1.505324
0.171350 1.505078
0.171178 1.504988
0.171007 1.505004
0.170836 1.504688
0.170665 1.504413
0.170495 1.504544
0.170324 1.504769
0.170154 1.504955
0.169984 1.505202
0.169814 1.505330
0.169644 1.505179
0.169474 1.504799
0.169305 1.504922
0.169135 1.504939
0.168966 1.504942
0.168797 1.505199
0.168628 1.505255
0.168460 1.505083
0.168291 1.505063
0.168123 1.505564
0.167955 1.505744
0.167787 1.505405
0.167619 1.505141
0.167452 1.505109
0.167284 1.504958
0.167117 1.504575
0.166950 1.504464
0.166783 1.504939
0.166616 1.505549
0.166449 1.505341
0.166283 1.504826
0.166117 1.505004
0.165951 1.505541
0.165785 1.505422
0.165619 1.505336
0.165453 1.505360
0.165288 1.504954
0.165122 1.505011
0.164957 1.505615
0.164792 1.505536
0.164628 1.504858
0.164463 1.504668
0.164298 1.505192
0.164134 1.505355
0.163970 1.505113
0.163806 1.505089
0.163642 1.505218
0.163479 1.505414
0.163315 1.505428
0.163152 1.505219
0.162989 1.505525
0.162826 1.505572
0.162663 1.505316
0.162500 1.505037
0.162338 1.505098
0.162175 1.505650
0.162013 1.505566
0.161851 1.505053
0.161689 1.504846
0.161528 1.505252
0.161366 1.505583
0.161205 1.505975
0.161044 1.506305
0.160882 1.505614
0.160722 1.504780
0.160561 1.505123
0.160400 1.505656
0.160240 1.505433
0.160080 1.505232
0.159920 1.505045
0.159760 1.504943
0.159600 1.504997
0.159440 1.505408
0.159281 1.505649
0.159122 1.504880
0.158962 1.504842
0.158804 1.505318
0.158645 1.505320
0.158486 1.504956
0.158328 1.504864
0.158169 1.504815
0.158011 1.504838
0.157853 1.505247
0.157695 1.505714
0.157538 1.505546
0.157380 1.505802
0.157223 1.505743
0.157065 1.505183
0.156908 1.505116
0.156751 1.505620
0.156595 1.505834
0.156438 1.505655
0.156282 1.505357
0.156125 1.505327
0.155969 1.505269
0.155813 1.505126
0.155657 1.505151
0.155502 1.505596
0.155346 1.505630
0.155191 1.505440
0.155036 1.505461
0.154881 1.505355
0.154726 1.505211
0.154571 1.505531
0.154417 1.505872
0.154262 1.506055
0.154108 1.506095
0.153954 1.505916
0.153800 1.505315
0.153646 1.504943
0.153492 1.505120
0.153339 1.505167
0.153185 1.505408
0.153032 1.505631
0.152879 1.505295
0.152726 1.505123
0.152574 1.505077
0.152421 1.505009
0.152269 1.505076
