T Cv
0.152269 1.502448
0.152116 1.502389
0.151964 1.502276
0.151812 1.502449
0.151661 1.502310
0.151509 1.502038
0.151357 1.502393
0.151206 1.502628
0.151055 1.502364
0.150904 1.502126
0.150753 1.502319
0.150602 1.502519
0.150451 1.502496
0.150301 1.502465
0.150151 1.502474
0.150001 1.502346
0.149851 1.502388
0.149701 1.502396
0.149551 1.502375
0.149401 1.502409
0.149252 1.502254
0.149103 1.502234
0.148954 1.502391
0.148805 1.502444
0.148656 1.502353
0.148507 1.502467
0.148359 1.502623
0.148210 1.502572
0.148062 1.502615
0.147914 1.502565
0.147766 1.502470
0.147618 1.502365
0.147471 1.502498
0.147323 1.502833
0.147176 1.502833
0.147029 1.502793
0.146882 1.502960
0.146735 1.502870
0.146588 1.502661
0.146442 1.502782
0.146295 1.502835
0.146149 1.502660
0.146003 1.502810
0.145857 1.502822
0.145711 1.502594
0.145565 1.502446
0.145420 1.502557
0.145274 1.502672
0.145129 1.502654
0.144984 1.502675
0.144839 1.502803
0.144694 1.502790
0.144549 1.502603
0.144405 1.502368
0.144260 1.502443
0.144116 1.502469
0.143972 1.502578
0.143828 1.502622
0.143684 1.502553
0.143540 1.502697
0.143397 1.502822
0.143254 1.502785
0.143110 1.502743
0.142967 1.502674
0.142824 1.502624
0.142681 1.502713
0.142539 1.503070
0.142396 1.503183
0.142254 1.502737
0.142112 1.502587
0.141969 1.502898
0.141827 1.503059
0.141686 1.502956
0.141544 1.503029
0.141402 1.503178
0.141261 1.502962
0.141120 1.502780
0.140979 1.502962
0.140838 1.503149
0.140697 1.503085
0.140556 1.502770
0.140416 1.502630
0.140275 1.502814
0.140135 1.502970
0.139995 1.502878
0.139855 1.502809
0.139715 1.502758
0.139575 1.502835
0.139436 1.502830
0.139296 1.502779
0.139157 1.502710
0.139018 1.502728
0.138879 1.502835
0.138740 1.503132
0.138601 1.503235
0.138462 1.503125
0.138324 1.503192
0.138186 1.503229
0.138047 1.502909
0.137909 1.502675
0.137772 1.502654
0.137634 1.502647
0.137496 1.502573
0.137359 1.502557
0.137221 1.502700
0.137084 1.502855
0.136947 1.502970
0.136810 1.502971
0.136673 1.502782
0.136537 1.502762
0.136400 1.503022
0.136264 1.503074
0.136127 1.503082
0.135991 1.503294
0.135855 1.503036
0.135719 1.502811
0.135584 1.502959
0.135448 1.503026
0.135313 1.503110
0.135177 1.503055
0.135042 1.502845
0.134907 1.502961
0.134772 1.503155
0.134637 1.503080
0.134503 1.502981
0.134368 1.502891
0.134234 1.503015
0.134100 1.503336
0.133966 1.503327
0.133832 1.502973
0.133698 1.503263
0.133564 1.503473
0.133430 1.503395
0.133297 1.503553
0.133164 1.503563
0.133031 1.503693
0.132898 1.503706
0.132765 1.503591
0.132632 1.503342
0.132499 1.503333
0.132367 1.503268
0.132234 1.503120
0.132102 1.503037
0.131970 1.503299
0.131838 1.503764
0.131706 1.503999
0.131575 1.503813
0.131443 1.503756
0.131312 1.503967
0.131180 1.503966
0.131049 1.503757
0.130918 1.503757
0.130787 1.503826
0.130656 1.503712
0.130526 1.503655
0.130395 1.503789
0.130265 1.503688
0.130134 1.503250
0.130004 1.503489
0.129874 1.504184
0.129744 1.503992
0.129615 1.503757
0.129485 1.503737
0.129356 1.503433
0.129226 1.503313
0.129097 1.503445
0.128968 1.503562
0.128839 1.503719
0.128710 1.503889
0.128581 1.503370
0.128453 1.502904
0.128324 1.503255
0.128196 1.503771
0.128068 1.503557
0.127940 1.503227
0.127812 1.503350
0.127684 1.503409
0.127556 1.503273
0.127429 1.503508
0.127301 1.503870
0.127174 1.503696
0.127047 1.503783
0.126920 1.503933
0.126793 1.503826
0.126666 1.503552
0.126539 1.503322
0.126413 1.503488
0.126286 1.503614
0.126160 1.503381
0.126034 1.503352
0.125908 1.503493
0.125782 1.503547
0.125656 1.503655
0.125531 1.503914
0.125405 1.504102
0.125280 1.503898
0.125154 1.503591
0.125029 1.503800
0.124904 1.503659
0.124779 1.503516
0.124655 1.503827
0.124530 1.504022
0.124405 1.504179
0.124281 1.504056
0.124157 1.503747
0.124033 1.503597
0.123909 1.503461
0.123785 1.503335
0.123661 1.503623
0.123537 1.503748
0.123414 1.503914
0.123290 1.504423
0.123167 1.504433
0.123044 1.504181
0.122921 1.503962
0.122798 1.503580
0.122675 1.503544
0.122552 1.503772
0.122430 1.503896
0.122307 1.503664
0.122185 1.503353
0.122063 1.503536
0.121941 1.503775
0.121819 1.503570
0.121697 1.503711
0.121575 1.504017
0.121454 1.503926
0.121332 1.503758
0.121211 1.503622
0.121090 1.503398
0.120969 1.503285
0.120848 1.503276
0.120727 1.503440
0.120606 1.503927
0.120486 1.504011
0.120365 1.503769
0.120245 1.503669
0.120124 1.503832
0.120004 1.504058
0.119884 1.504056
0.119764 1.503861
0.119645 1.503771
0.119525 1.503839
0.119405 1.503863
0.119286 1.504074
0.119167 1.504268
0.119048 1.504041
0.118929 1.503630
0.118810 1.503509
0.118691 1.504039
0.118572 1.504191
0.118454 1.503850
0.118335 1.503790
0.118217 1.503974
0.118099 1.504036
0.117980 1.503918
0.117862 1.503815
0.117745 1.503727
0.117627 1.503804
0.117509 1.503678
0.117392 1.503657
0.117274 1.503730
0.117157 1.503505
0.117040 1.503809
0.116923 1.504020
0.116806 1.503758
0.116689 1.503671
0.116572 1.503763
0.116456 1.503743
0.116339 1.503783
0.116223 1.503890
0.116107 1.504149
0.115991 1.504020
0.115875 1.503803
0.115759 1.503660
0.115643 1.503378
0.115527 1.503425
0.115412 1.503727
0.115297 1.503995
0.115181 1.504145
0.115066 1.503949
0.114951 1.503660
0.114836 1.503371
0.114721 1.503344
0.114606 1.503848
0.114492 1.504067
0.114377 1.504045
0.114263 1.503923
0.114149 1.504079
0.114035 1.504296
0.113921 1.504259
0.113807 1.504040
0.113693 1.503871
0.113579 1.504044
0.113466 1.504204
0.113352 1.503958
0.113239 1.503797
0.113126 1.503791
0.113012 1.503858
0.112899 1.503789
0.112786 1.503695
0.112674 1.503864
0.112561 1.503992
0.112448 1.504020
0.112336 1.504190
0.112224 1.504225
0.112111 1.504001
0.111999 1.504011
0.111887 1.503939
0.111775 1.503860
0.111664 1.503831
0.111552 1.503593
0.111440 1.503568
0.111329 1.503837
0.111218 1.504117
0.111106 1.504389
0.110995 1.504371
0.110884 1.504075
0.110773 1.504089
0.110663 1.504322
0.110552 1.504655
0.110442 1.504514
0.110331 1.503992
0.110221 1.503684
0.110111 1.503554
0.110000 1.503976
0.109890 1.504245
0.109781 1.504137
0.109671 1.504340
0.109561 1.504257
0.109451 1.503996
0.109342 1.504057
0.109233 1.504038
0.109123 1.503861
0.109014 1.503714
0.108905 1.503695
0.108796 1.503968
0.108688 1.504238
0.108579 1.504106
0.108470 1.504036
0.108362 1.504516
0.108254 1.504849
0.108145 1.504691
0.108037 1.504102
0.107929 1.504022
0.107821 1.504094
0.107713 1.503776
0.107606 1.503812
0.107498 1.503992
0.107391 1.503781
0.107283 1.503791
0.107176 1.504128
0.107069 1.504200
0.106962 1.504067
0.106855 1.504226
0.106748 1.504355
0.106641 1.504291
0.106534 1.504231
0.106428 1.503929
0.106321 1.504188
0.106215 1.504759
0.106109 1.505318
0.106003 1.505180
0.105897 1.504501
0.105791 1.504282
0.105685 1.504482
0.105579 1.504485
0.105474 1.504311
0.105368 1.504243
0.105263 1.503957
0.105158 1.503900
0.105053 1.504226
0.104948 1.504491
0.104843 1.504115
0.104738 1.503583
0.104633 1.503622
0.104528 1.503917
0.104424 1.504353
0.104319 1.504496
0.104215 1.504491
0.104111 1.504599
0.104007 1.504645
0.103903 1.504437
0.103799 1.504057
0.103695 1.504043
0.103591 1.504099
0.103488 1.503927
0.103384 1.503790
0.103281 1.503857
0.103178 1.504661
0.103074 1.505100
0.102971 1.504591
0.102868 1.504129
0.102766 1.503963
0.102663 1.504067
0.102560 1.504376
0.102458 1.504349
0.102355 1.503966
0.102253 1.503900
0.102150 1.504343
0.102048 1.504311
0.101946 1.503958
0.101844 1.504084
0.101742 1.504015
0.101641 1.503943
0.101539 1.504144
0.101438 1.504590
0.101336 1.504848
0.101235 1.504659
0.101134 1.504570
0.101032 1.504576
0.100931 1.504132
0.100830 1.503876
0.100730 1.504044
0.100629 1.504251
0.100528 1.504665
0.100428 1.504471
0.100327 1.504106
0.100227 1.504063
0.100127 1.504022
0.100027 1.503996
0.099927 1.504151
