T Cv
0.152421 1.503317
0.152269 1.503343
0.152116 1.503476
0.151964 1.503571
0.151812 1.503521
0.151661 1.503190
0.151509 1.503182
0.151357 1.503500
0.151206 1.503372
0.151055 1.503169
0.150904 1.503207
0.150753 1.503293
0.150602 1.503341
0.150451 1.503245
0.150301 1.503324
0.150151 1.503390
0.150001 1.503376
0.149851 1.503343
0.149701 1.503399
0.149551 1.503463
0.149401 1.503563
0.149252 1.503818
0.149103 1.503814
0.148954 1.503629
0.148805 1.503553
0.148656 1.503659
0.148507 1.503656
0.148359 1.503418
0.148210 1.503283
0.148062 1.503287
0.147914 1.503106
0.147766 1.503000
0.147618 1.502958
0.147471 1.502934
0.147323 1.503243
0.147176 1.503481
0.147029 1.503252
0.146882 1.502958
0.146735 1.502864
0.146588 1.503109
0.146442 1.503206
0.146295 1.503148
0.146149 1.503131
0.146003 1.503127
0.145857 1.503172
0.145711 1.503262
0.145565 1.503207
0.145420 1.503143
0.145274 1.503164
0.145129 1.503204
0.144984 1.503102
0.144839 1.503144
0.144694 1.503303
0.144549 1.503262
0.144405 1.503287
0.144260 1.503207
0.144116 1.503200
0.143972 1.503230
0.143828 1.503308
0.143684 1.503141
0.143540 1.503288
0.143397 1.503295
0.143254 1.503271
0.143110 1.503270
0.142967 1.503262
0.142824 1.503361
0.142681 1.503556
0.142539 1.503624
0.142396 1.503527
0.142254 1.503444
0.142112 1.503350
0.141969 1.503580
0.141827 1.503521
0.141686 1.503317
0.141544 1.503731
0.141402 1.503996
0.141261 1.503658
0.141120 1.503381
0.140979 1.503410
0.140838 1.503410
0.140697 1.503323
0.140556 1.502989
0.140416 1.502980
0.140275 1.503122
0.140135 1.502912
0.139995 1.502551
0.139855 1.502519
0.139715 1.503145
0.139575 1.503460
0.139436 1.503335
0.139296 1.503212
0.139157 1.503331
0.139018 1.503542
0.138879 1.503733
0.138740 1.503735
0.138601 1.503505
0.138462 1.503409
0.138324 1.503566
0.138186 1.503691
0.138047 1.503625
0.137909 1.503418
0.137772 1.503063
0.137634 1.503112
0.137496 1.503347
0.137359 1.503468
0.137221 1.503793
0.137084 1.503698
0.136947 1.503621
0.136810 1.503656
0.136673 1.503489
0.136537 1.503185
0.136400 1.503202
0.136264 1.503368
0.136127 1.503175
0.135991 1.503210
0.135855 1.503302
0.135719 1.503184
0.135584 1.503149
0.135448 1.503156
0.135313 1.503106
0.135177 1.503225
0.135042 1.503461
0.134907 1.503542
0.134772 1.503642
0.134637 1.503764
0.134503 1.503741
0.134368 1.503760
0.134234 1.503831
0.134100 1.503731
0.133966 1.503798
0.133832 1.503657
0.133698 1.503322
0.133564 1.503211
0.133430 1.503157
0.133297 1.503157
0.133164 1.503206
0.133031 1.503076
0.132898 1.503064
0.132765 1.503402
0.132632 1.503795
0.132499 1.503967
0.132367 1.504067
0.132234 1.503985
0.132102 1.503545
0.131970 1.503250
0.131838 1.503252
0.131706 1.503467
0.131575 1.503600
0.131443 1.503546
0.131312 1.503211
0.131180 1.503344
0.131049 1.503971
0.130918 1.504363
0.130787 1.504176
0.130656 1.503894
0.130526 1.503728
0.130395 1.503704
0.130265 1.503475
0.130134 1.503192
0.130004 1.503192
0.129874 1.503276
0.129744 1.503318
0.129615 1.503175
0.129485 1.503272
0.129356 1.503511
0.129226 1.503694
0.129097 1.503647
0.128968 1.503374
0.128839 1.503041
0.128710 1.503077
0.128581 1.503199
0.128453 1.503316
0.128324 1.503222
0.128196 1.503229
0.128068 1.503315
0.127940 1.503183
0.127812 1.503191
0.127684 1.503299
0.127556 1.503362
0.127429 1.503212
0.127301 1.503202
0.127174 1.503352
0.127047 1.503523
0.126920 1.503482
0.126793 1.503174
0.126666 1.503115
0.126539 1.503318
0.126413 1.503427
0.126286 1.503553
0.126160 1.503607
0.126034 1.503429
0.125908 1.503223
0.125782 1.503263
0.125656 1.503442
0.125531 1.503396
0.125405 1.503286
0.125280 1.503410
0.125154 1.503604
0.125029 1.503553
0.124904 1.503520
0.124779 1.503988
0.124655 1.504202
0.124530 1.504330
0.124405 1.504537
0.124281 1.504256
0.124157 1.503980
0.124033 1.503783
0.123909 1.503676
0.123785 1.503555
0.123661 1.503309
0.123537 1.503094
0.123414 1.503119
0.123290 1.503348
0.123167 1.503307
0.123044 1.503048
0.122921 1.503139
0.122798 1.503502
0.122675 1.503557
0.122552 1.503393
0.122430 1.503525
0.122307 1.503524
0.122185 1.503398
0.122063 1.503280
0.121941 1.503536
0.121819 1.503787
0.121697 1.503697
0.121575 1.503621
0.121454 1.503807
0.121332 1.504040
0.121211 1.503725
0.121090 1.503358
0.120969 1.503418
0.120848 1.503602
0.120727 1.503610
0.120606 1.503567
0.120486 1.503475
0.120365 1.503736
0.120245 1.503893
0.120124 1.503605
0.120004 1.503334
0.119884 1.503337
0.119764 1.503474
0.119645 1.503700
0.119525 1.503590
0.119405 1.503637
0.119286 1.503681
0.119167 1.503932
0.119048 1.503914
0.118929 1.503741
0.118810 1.503728
0.118691 1.503677
0.118572 1.503793
0.118454 1.503944
0.118335 1.503943
0.118217 1.503861
0.118099 1.503811
0.117980 1.503821
0.117862 1.504082
0.117745 1.504102
0.117627 1.503862
0.117509 1.503775
0.117392 1.503861
0.117274 1.503915
0.117157 1.503702
0.117040 1.503519
0.116923 1.503705
0.116806 1.503899
0.116689 1.503521
0.116572 1.503268
0.116456 1.503562
0.116339 1.503658
0.116223 1.503492
0.116107 1.503278
0.115991 1.503545
0.115875 1.503828
0.115759 1.503824
0.115643 1.503894
0.115527 1.504054
0.115412 1.503714
0.115297 1.503442
0.115181 1.503433
0.115066 1.503632
0.114951 1.503904
0.114836 1.503845
0.114721 1.503519
0.114606 1.503501
0.114492 1.503695
0.114377 1.503740
0.114263 1.503672
0.114149 1.503692
0.114035 1.503848
0.113921 1.504061
0.113807 1.504053
0.113693 1.503726
0.113579 1.503290
0.113466 1.503080
0.113352 1.503233
0.113239 1.503227
0.113126 1.503201
0.113012 1.503549
0.112899 1.503871
0.112786 1.503770
0.112674 1.503750
0.112561 1.503686
0.112448 1.503496
0.112336 1.503393
0.112224 1.503752
0.112111 1.503818
0.111999 1.503549
0.111887 1.503589
0.111775 1.503842
0.111664 1.503928
0.111552 1.503552
0.111440 1.503443
0.111329 1.503813
0.111218 1.503947
0.111106 1.504050
0.110995 1.504133
0.110884 1.503822
0.110773 1.503604
0.110663 1.503611
0.110552 1.503694
0.110442 1.503717
0.110331 1.504047
0.110221 1.504174
0.110111 1.504039
0.110000 1.503767
0.109890 1.503797
0.109781 1.504072
0.109671 1.504053
0.109561 1.504023
0.109451 1.503867
0.109342 1.503691
0.109233 1.503529
0.109123 1.503548
0.109014 1.503603
0.108905 1.503727
0.108796 1.503989
0.108688 1.503960
0.108579 1.503837
0.108470 1.503713
0.108362 1.503636
0.108254 1.503506
0.108145 1.503593
0.108037 1.503736
0.107929 1.503845
0.107821 1.504006
0.107713 1.503919
0.107606 1.503653
0.107498 1.503730
0.107391 1.503891
0.107283 1.503763
0.107176 1.503827
0.107069 1.503886
0.106962 1.503752
0.106855 1.503675
0.106748 1.503823
0.106641 1.503880
0.106534 1.503688
0.106428 1.503530
0.106321 1.503511
0.106215 1.503910
0.106109 1.504043
0.106003 1.503734
0.105897 1.503744
0.105791 1.503770
0.105685 1.503575
0.105579 1.503507
0.105474 1.503855
0.105368 1.504187
0.105263 1.504265
0.105158 1.504132
0.105053 1.503800
0.104948 1.503606
0.104843 1.503786
0.104738 1.503928
0.104633 1.503702
0.104528 1.503496
0.104424 1.503549
0.104319 1.503654
0.104215 1.503676
0.104111 1.503618
0.104007 1.503532
0.103903 1.503492
0.103799 1.503440
0.103695 1.503618
0.103591 1.503736
0.103488 1.503891
0.103384 1.503886
0.103281 1.503819
0.103178 1.503760
0.103074 1.503576
0.102971 1.503451
0.102868 1.503749
0.102766 1.504037
0.102663 1.503987
0.102560 1.503902
0.102458 1.503870
0.102355 1.503905
0.102253 1.503928
0.102150 1.503746
0.102048 1.503508
0.101946 1.503286
0.101844 1.503516
0.101742 1.504134
0.101641 1.504323
0.101539 1.504048
0.101438 1.503855
0.101336 1.503635
0.101235 1.503758
0.101134 1.503890
0.101032 1.503878
0.100931 1.503951
0.100830 1.503648
0.100730 1.503483
0.100629 1.503789
0.100528 1.503817
0.100428 1.503734
0.100327 1.503793
0.100227 1.503966
0.100127 1.503926
0.100027 1.503857
0.099927 1.503880
