pasos x w correlacion
4577 1.010935 0.988312 0.985615
4578 0.962413 1.049039 1.016881
4579 0.969686 0.992999 1.032629
4580 1.003296 0.967388 0.958263
4581 1.092450 0.910809 0.965812
4582 1.155449 0.931641 1.046862
4583 1.211966 0.935289 1.023478
4584 1.139824 1.088534 0.990826
4585 1.102680 1.042527 0.993519
4586 1.148405 0.949836 1.040724
4587 1.139491 1.010250 0.963666
4588 1.229017 0.899405 1.041175
4589 1.267431 0.953183 0.991315
4590 1.169018 1.127372 0.981155
4591 1.161287 1.009048 1.006288
4592 1.188061 0.969039 1.001028
4593 1.166524 1.025679 0.971465
4594 1.162517 1.004677 1.032086
4595 1.125385 1.043392 1.031671
4596 1.116752 1.009726 1.013082
4597 1.104633 1.013551 0.979471
4598 1.128898 0.973265 1.002709
4599 1.153755 0.972028 0.988142
4600 1.211292 0.934225 1.002526
4601 1.135176 1.093411 0.974713
4602 1.138218 0.996547 1.036075
4603 1.180227 0.952469 0.985240
4604 1.206153 0.969540 0.967963
4605 1.237388 0.962556 1.006892
4606 1.324070 0.894925 1.003797
4607 1.291656 1.043304 0.964449
4608 1.244111 1.062135 1.017228
4609 1.146480 1.123781 0.978094
4610 1.155138 0.990086 0.980861
4611 1.172134 0.980417 0.982732
4612 1.074398 1.116036 0.975649
4613 1.136958 0.933167 1.011475
4614 1.084945 1.059486 1.016138
4615 1.150362 0.929496 0.945945
4616 1.078957 1.082844 1.006090
4617 1.059020 1.021542 1.057772
4618 1.079647 0.978184 1.023325
4619 1.150136 0.924421 0.944687
4620 1.226856 0.912852 1.057174
4621 1.128156 1.123243 1.003736
4622 1.124027 1.004661 0.956283
4623 1.043962 1.090668 1.023915
4624 1.056771 0.986636 1.005218
4625 0.967769 1.094276 1.022530
4626 1.005536 0.963423 0.948591
4627 0.909796 1.096021 0.975165
4628 0.987683 0.928770 1.042119
4629 1.005020 0.982874 0.991085
4630 1.076540 0.928266 1.005997
4631 1.090924 0.984533 0.988392
4632 1.057607 1.036440 0.966024
4633 1.119715 0.934620 0.989669
4634 1.094607 1.028188 1.022655
4635 1.158870 0.930152 1.028954
4636 1.190484 0.963545 1.043566
4637 1.246379 0.934163 0.984332
4638 1.241017 1.006691 0.973377
4639 1.279638 0.952490 1.019653
4640 1.291238 0.985199 1.017848
4641 1.229435 1.081007 1.024678
4642 1.217292 1.014967 1.036440
4643 1.282842 0.921325 1.013065
4644 1.268880 1.017973 1.023613
4645 1.231492 1.047852 1.018777
4646 1.231492 0.893287 1.003701
4647 1.245668 0.982595 1.002523
4648 1.199350 1.058258 1.010552
4649 1.106326 1.113203 0.998920
4650 1.104834 1.001651 0.992663
4651 1.022163 1.091902 1.006735
4652 1.058715 0.962684 1.002008
4653 0.967235 1.097095 0.995532
4654 0.871941 1.091586 0.993440
4655 0.891140 0.983218 0.980163
4656 0.799973 1.080137 0.969388
4657 0.724015 1.059587 1.024828
4658 0.743739 0.985629 1.019307
4659 0.791705 0.963845 0.977289
4660 0.842509 0.959337 0.990017
4661 0.857552 0.987295 0.988084
4662 0.806204 1.043640 0.959625
4663 0.719687 1.068235 0.996203
4664 0.747407 0.979871 0.961377
4665 0.805298 0.956052 0.960418
4666 0.885693 0.934285 1.043587
4667 0.915635 0.973393 1.044759
4668 0.909357 1.005745 0.979908
4669 0.988336 0.927800 0.946931
4670 0.992398 0.995985 0.998491
4671 1.055879 0.937054 1.021554
4672 1.076647 0.978099 0.950499
4673 1.091531 0.983994 1.036631
4674 1.041935 1.054330 1.030761
4675 0.946818 1.099200 1.034668
4676 0.999319 0.950196 1.024385
4677 0.999319 0.902833 0.997192
4678 1.057540 0.941882 0.959692
4679 1.124787 0.929249 1.022218
4680 1.207971 0.907534 0.977327
4681 1.272277 0.923350 1.033939
4682 1.337980 0.917823 1.028227
4683 1.246556 1.125407 0.963143
4684 1.208142 1.048276 1.019558
4685 1.201413 1.008140 0.965975
4686 1.201413 0.967817 0.955823
4687 1.280929 0.906021 1.047958
4688 1.300848 0.974614 1.023847
4689 1.264150 1.048191 0.995041
4690 1.317353 0.933633 0.996120
4691 1.313285 1.005365 0.957091
4692 1.240989 1.096728 0.952631
4693 1.180193 1.076375 0.954510
4694 1.259697 0.907565 1.056571
4695 1.196332 1.080921 1.022194
4696 1.167043 1.035216 1.044765
4697 1.248976 0.905765 0.957793
4698 1.304834 0.931159 0.999484
4699 1.270827 1.044768 1.001927
4700 1.225663 1.057996 0.945908
4701 1.309354 0.899354 1.018710
4702 1.273132 1.047883 0.952614
4703 1.354747 0.898312 0.961988
4704 1.289789 1.089689 1.008580
4705 1.217920 1.094297 1.061496
4706 1.275561 0.930659 1.027152
4707 1.262526 1.016679 0.981388
4708 1.231761 1.039115 1.009745
4709 1.307248 0.908617 0.985123
4710 1.238353 1.091650 1.040506
4711 1.238353 0.892000 0.996774
4712 1.335539 0.882432 0.980087
4713 1.408280 0.905024 1.003434
4714 1.416810 0.988023 0.956467
4715 1.337983 1.114689 0.990259
4716 1.282400 1.075542 1.040843
4717 1.271154 1.014462 1.031722
4718 1.332505 0.923237 1.042402
4719 1.322834 1.012923 0.979746
4720 1.273983 1.065483 0.972998
4721 1.348451 0.906972 1.021880
4722 1.297971 1.069078 0.985766
4723 1.348079 0.935855 0.981967
4724 1.374248 0.965006 0.968633
4725 1.422275 0.935051 1.002341
4726 1.410163 1.017302 1.046404
4727 1.408432 1.002442 1.033889
4728 1.434169 0.964082 1.043128
4729 1.439103 0.992935 0.979848
4730 1.376727 1.091793 0.954691
4731 1.376101 1.000861 1.013614
4732 1.433631 0.922357 0.970416
4733 1.386868 1.068171 1.041113
4734 1.409485 0.968872 1.003386
4735 1.441960 0.954756 1.032587
4736 1.451460 0.986350 0.973518
4737 1.425101 1.038639 0.976964
4738 1.395978 1.041936 0.958433
4739 1.459716 0.913010 0.963033
4740 1.363530 1.145427 0.980277
4741 1.368245 0.993580 0.938322
4742 1.449196 0.892225 0.950591
4743 1.493329 0.937132 0.958672
4744 1.569091 0.890468 1.086044
4745 1.622080 0.918927 0.988220
4746 1.535392 1.146664 0.982005
4747 1.467473 1.107357 1.031051
4748 1.445088 1.033136 1.047159
4749 1.473254 0.959735 1.015332
4750 1.480062 0.989996 0.941360
4751 1.421158 1.089203 0.965622
4752 1.428761 0.989226 0.954475
4753 1.432011 0.995362 0.991271
4754 1.452016 0.971565 1.035454
4755 1.464470 0.982002 1.058028
4756 1.428236 1.053806 1.034951
4757 1.527943 0.862970 1.035464
4758 1.625593 0.857296 1.044446
4759 1.538441 1.147833 0.935631
4760 1.461324 1.122622 1.058771
4761 1.458928 1.003504 0.992875
4762 1.520951 0.911731 0.989453
4763 1.477990 1.066539 1.050302
4764 1.422364 1.084011 1.011646
4765 1.493182 0.901913 1.031690
4766 1.522593 0.956621 1.014999
4767 1.478106 1.069024 1.014765
4768 1.477322 1.001160 1.010157
4769 1.424442 1.079742 0.979952
4770 1.424442 0.928103 1.025653
4771 1.411591 1.018390 1.031346
4772 1.335414 1.110299 1.008380
4773 1.428816 0.878893 1.000452
4774 1.410392 1.026500 1.019755
4775 1.407245 1.004443 0.973686
4776 1.406235 1.001422 1.016155
4777 1.431996 0.964103 1.020345
4778 1.398398 1.048696 0.991402
4779 1.416639 0.974652 0.986716
4780 1.370394 1.066565 0.975913
4781 1.315110 1.077058 0.999173
4782 1.277245 1.050303 0.980009
4783 1.298520 0.972973 1.022061
4784 1.292871 1.007346 0.969924
4785 1.288223 1.006016 1.037046
4786 1.364223 0.904120 0.964884
4787 1.349150 1.020660 1.022119
4788 1.407230 0.923075 1.021613
4789 1.359673 1.068005 1.001475
4790 1.292267 1.093495 0.988129
4791 1.287094 1.006694 1.027632
4792 1.379318 0.884305 0.971849
4793 1.309964 1.097742 1.017671
4794 1.375338 0.915968 0.975762
4795 1.341270 1.047362 0.995309
4796 1.299231 1.057071 0.986083
4797 1.218867 1.106479 1.036009
4798 1.151845 1.082686 1.020419
4799 1.142033 1.011317 0.982979
4800 1.101306 1.046742 1.023140
4801 1.045582 1.061642 0.973653
4802 1.006265 1.041161 0.968135
4803 0.915421 1.091210 0.999487
4804 0.912262 1.002891 0.997807
4805 0.962011 0.954449 0.971699
4806 0.968825 0.993442 0.965908
4807 0.880520 1.085080 0.966305
4808 0.827476 1.046341 1.016786
4809 0.739219 1.071581 1.054148
4810 0.793326 0.959388 0.953560
4811 0.749937 1.034046 1.047332
4812 0.815366 0.950081 1.016115
4813 0.886978 0.940867 1.022622
4814 0.813132 1.064785 0.998429
4815 0.833448 0.983413 0.967215
4816 0.849931 0.986222 1.023461
4817 0.846413 1.002989 0.959504
4818 0.875225 0.975503 0.994832
4819 0.844691 1.026606 1.037290
4820 0.771377 1.061031 0.981262
4821 0.735832 1.027149 0.956838
4822 0.652403 1.059619 0.984039
4823 0.711057 0.960803 1.041564
4824 0.774892 0.953679 0.948137
4825 0.749657 1.019423 1.047911
4826 0.833671 0.935652 0.956661
4827 0.886691 0.955418 1.046707
4828 0.827543 1.052004 0.951612
4829 0.910453 0.930486 1.006855
4830 0.892608 1.016217 0.942602
4831 0.868563 1.021400 1.003900
4832 0.913306 0.960921 1.034366
4833 0.874105 1.035655 0.934752
4834 0.934022 0.947272 1.038915
4835 1.015741 0.923424 0.991826
4836 1.006180 1.009713 0.990153
4837 1.088150 0.917745 0.934999
4838 1.118641 0.966916 1.053621
4839 1.171758 0.940983 1.036704
4840 1.271496 0.885288 0.943411
4841 1.203156 1.088237 1.073786
4842 1.165914 1.045102 0.983292
4843 1.190063 0.971953 0.955794
4844 1.195260 0.993821 1.059122
4845 1.237312 0.950139 0.970855
4846 1.235008 1.002852 0.995848
4847 1.262679 0.966033 0.940973
4848 1.341749 0.902157 1.005775
4849 1.341749 0.930919 1.075440
4850 1.431538 0.882934 1.004872
4851 1.499579 0.905093 0.988615
4852 1.586749 0.874137 0.998208
4853 1.580685 1.009650 0.948751
4854 1.554094 1.042559 0.998226
4855 1.572872 0.971068 0.987214
4856 1.640669 0.896790 0.949614
4857 1.641325 0.998924 0.913442
4858 1.595587 1.076834 1.057344
4859 1.540834 1.089659 0.984384
4860 1.576476 0.945960 0.920721
4861 1.620292 0.932362 0.929119
4862 1.546055 1.124714 1.024496
4863 1.598318 0.921118 0.948777
4864 1.509024 1.148818 0.942646
4865 1.509024 0.866135 0.962996
4866 1.519489 0.984279 0.947177
4867 1.576275 0.915855 1.058335
4868 1.576275 0.890111 1.011373
4869 1.674535 0.852388 1.023389
4870 1.700967 0.956370 0.932998
4871 1.686535 1.024746 0.916753
4872 1.623933 1.109181 0.915330
4873 1.630143 0.989946 1.089764
4874 1.608832 1.035116 0.995751
4875 1.606638 1.003534 1.084177
4876 1.572283 1.056124 1.052385
4877 1.561513 1.017019 0.979429
4878 1.537101 1.038546 0.969163
4879 1.569893 0.950333 0.901555
4880 1.657082 0.868770 0.955149
4881 1.565688 1.158667 1.013092
4882 1.535929 1.047231 0.969095
4883 1.618522 0.877861 0.913880
4884 1.575616 1.070926 0.918395
4885 1.574703 1.001438 1.123512
4886 1.501621 1.118975 1.056600
4887 1.591287 0.870520 1.080083
4888 1.625471 0.946504 0.935592
4889 1.604501 1.034445 1.056587
4890 1.616956 0.980139 0.942181
4891 1.686523 0.891450 1.019676
4892 1.686523 0.863476 1.082208
4893 1.672097 1.024522 1.055266
4894 1.684741 0.979002 0.995711
4895 1.743303 0.904497 0.974044
4896 1.655553 1.160818 1.085376
4897 1.590338 1.111644 0.992675
4898 1.563997 1.042418 0.967083
4899 1.650307 0.870478 1.097318
4900 1.559993 1.156001 0.980541
4901 1.466817 1.151440 1.062208
4902 1.466817 0.902322 1.076921
4903 1.440318 1.039270 0.954317
4904 1.480349 0.943217 0.952593
4905 1.436430 1.066147 1.090146
4906 1.436430 0.877549 0.928096
4907 1.390954 1.066400 0.968678
4908 1.430308 0.945999 1.019441
4909 1.376672 1.078184 1.085291
4910 1.335322 1.057672 1.046698
4911 1.260451 1.102052 1.043249
4912 1.306366 0.942775 0.991984
4913 1.317386 0.985647 0.930000
4914 1.398898 0.895203 1.006729
4915 1.313968 1.122100 0.973868
4916 1.368020 0.930082 1.028605
4917 1.406140 0.948497 0.952657
4918 1.307080 1.143834 1.011014
4919 1.292837 1.018688 1.038808
4920 1.285913 1.008968 0.983291
4921 1.266494 1.025092 0.960574
4922 1.361409 0.882749 1.051531
4923 1.314341 1.064997 1.010205
4924 1.345546 0.959348 1.032742
4925 1.336930 1.011622 0.939511
4926 1.328535 1.011252 0.923572
4927 1.262844 1.088843 1.004796
4928 1.167281 1.123125 1.073774
4929 1.150932 1.019131 0.997833
4930 1.161763 0.987554 0.979258
4931 1.084005 1.091239 0.927357
4932 1.154506 0.924125 0.913186
4933 1.170373 0.981725 0.932424
4934 1.100806 1.082204 0.974997
4935 1.082174 1.020544 1.007054
4936 1.169881 0.905960 0.976297
4937 1.071871 1.116119 0.956916
4938 1.049559 1.023949 0.969256
4939 1.120835 0.925567 0.997336
4940 1.139735 0.978864 0.982457
4941 1.186389 0.947185 0.956415
4942 1.132112 1.064943 1.096600
4943 1.226264 0.894918 1.026233
4944 1.286602 0.926992 1.068592
4945 1.191870 1.124565 0.943864
4946 1.126789 1.078369 0.920863
4947 1.094229 1.036820 1.047489
4948 1.089843 1.004801 1.069962
4949 1.159069 0.925112 0.915231
4950 1.078368 1.094481 0.901508
4951 0.999878 1.084980 0.981051
4952 1.074438 0.925584 0.979377
4953 1.050459 1.025803 0.931125
4954 0.988430 1.065277 1.002557
4955 1.010730 0.977956 1.125554
4956 0.927863 1.083637 0.965260
4957 0.972314 0.958648 0.924197
4958 0.883801 1.085613 0.908033
4959 0.802759 1.070730 1.066200
4960 0.845122 0.965698 1.115040
4961 0.879830 0.970508 1.098043
4962 0.963143 0.926102 0.930084
4963 0.979681 0.984063 1.007456
4964 1.001889 0.978237 1.103719
4965 1.035481 0.966359 1.019697
4966 1.121632 0.911268 0.960183
4967 1.195257 0.918245 1.101056
4968 1.255766 0.928528 0.922061
4969 1.320408 0.920109 0.940210
4970 1.353829 0.956296 0.903994
4971 1.378826 0.966422 1.050636
4972 1.375686 1.004334 1.030328
4973 1.298984 1.108022 0.957587
4974 1.334620 0.954158 0.962675
4975 1.363915 0.961245 0.969855
4976 1.299438 1.089656 1.063442
4977 1.336491 0.952339 0.981686
4978 1.278283 1.079071 1.055881
4979 1.219935 1.075605 1.007961
4980 1.319300 0.881478 1.076077
4981 1.269912 1.066026 0.984648
4982 1.175735 1.122055 1.049742
4983 1.187121 0.986638 1.001220
4984 1.095819 1.109843 1.008613
4985 1.131877 0.960633 1.058189
4986 1.109827 1.025022 1.050663
4987 1.114444 0.994878 1.086728
4988 1.199716 0.906045 1.059680
4989 1.227692 0.966615 1.021000
4990 1.148817 1.098256 0.955365
4991 1.100778 1.055521 1.018463
4992 1.081866 1.020854 0.933471
4993 1.065511 1.017715 1.050569
4994 1.117933 0.944377 0.934805
4995 1.039082 1.088762 0.984892
4996 0.971468 1.070334 0.961429
4997 0.971468 0.933719 1.019147
4998 0.880905 1.087497 1.077036
4999 0.895630 0.987005 0.924255
5000 0.934141 0.965380 0.971841
5001 0.898871 1.032854 1.022453
5002 0.840608 1.051979 0.976802
5003 0.833256 1.006172 1.066742
5004 0.799066 1.028297 0.943397
5005 0.708563 1.070603 0.964272
5006 0.735765 0.980548 0.956287
5007 0.655779 1.057230 0.974840
5008 0.632337 1.015212 0.934462
5009 0.584414 1.029585 0.977201
5010 0.597882 0.992070 0.982989
5011 0.637541 0.975800 1.018262
5012 0.620411 1.010833 1.018454
5013 0.660900 0.974394 0.974183
5014 0.745250 0.942420 1.018455
5015 0.815073 0.946984 0.938508
5016 0.840657 0.979043 1.003927
5017 0.772030 1.056897 1.032278
5018 0.723215 1.037169 1.011523
5019 0.650053 1.051519 0.931031
5020 0.628236 1.014042 1.115365
5021 0.553389 1.045213 1.021907
5022 0.553389 0.960047 0.923570
5023 0.626160 0.957989 0.934876
5024 0.701862 0.950976 1.085755
5025 0.728043 0.981455 1.040646
5026 0.807535 0.940792 1.091756
5027 0.895572 0.927773 0.940851
5028 0.964193 0.938184 1.006243
5029 0.892080 1.069221 0.934639
5030 0.966225 0.933428 0.922517
5031 0.966225 0.933169 1.014229
5032 0.968023 0.998263 1.023829
5033 0.990982 0.977763 1.104895
5034 1.079958 0.911984 1.101899
5035 1.131147 0.944980 0.977555
5036 1.149480 0.979312 0.984018
5037 1.187948 0.956037 0.927602
5038 1.207208 0.977198 0.961097
5039 1.262981 0.933435 0.984374
5040 1.251497 1.014543 0.978880
5041 1.251497 0.882656 0.985438
5042 1.212766 1.048879 1.061051
5043 1.176171 1.044681 0.917529
5044 1.139888 1.042913 0.967507
5045 1.136943 1.003358 1.041559
5046 1.115625 1.024300 0.922405
5047 1.126908 0.987429 0.935673
5048 1.182192 0.938166 1.019309
5049 1.114884 1.080373 1.108500
5050 1.208896 0.896522 0.961434
5051 1.124821 1.103078 1.047385
5052 1.063274 1.069654 1.087413
5053 1.082479 0.979606 1.030078
5054 0.987423 1.103380 0.964642
5055 1.008258 0.979425 0.908266
5056 0.989535 1.018878 0.997519
5057 1.047554 0.942618 1.020233
5058 1.073400 0.972963 0.903485
5059 1.142540 0.926256 1.094775
5060 1.141023 1.001733 1.060966
5061 1.061898 1.091064 1.059160
5062 1.015976 1.048866 0.917202
5063 1.017237 0.998719 0.908693
5064 1.047673 0.969065 1.087394
5065 1.007709 1.041926 0.924222
5066 0.969161 1.038837 0.924865
5067 0.946721 1.021729 0.903882
5068 0.893725 1.049976 0.964397
5069 0.937126 0.961049 0.916614
5070 0.947761 0.990027 1.035286
5071 0.973778 0.975313 1.090545
5072 1.050261 0.925518 0.957648
5073 1.064931 0.984605 0.958953
5074 1.161452 0.898125 1.099051
5075 1.076302 1.099958 1.080974
5076 1.135792 0.936320 1.098588
5077 1.114298 1.024477 1.011870
5078 1.126972 0.985897 0.988312
5079 1.177190 0.943786 1.049039
5080 1.105072 1.085778 0.992999
5081 1.115781 0.988179 0.967388
5082 1.058513 1.064238 0.910809
5083 1.057338 1.001244 0.931641
5084 1.066008 0.990837 0.935289
5085 1.159331 0.901372 1.088534
5086 1.236125 0.912125 1.042527
5087 1.271743 0.956320 0.949836
5088 1.324635 0.933641 1.010250
5089 1.399481 0.903079 0.899405
5090 1.452306 0.927445 0.953183
5091 1.368725 1.125123 1.127372
5092 1.358278 1.014346 1.009048
5093 1.413636 0.926146 0.969039
5094 1.436717 0.967640 1.025679
5095 1.512320 0.894510 1.004677
5096 1.416831 1.150103 1.043392
5097 1.413495 1.004732 1.009726
5098 1.359004 1.078464 1.013551
5099 1.407727 0.934820 0.973265
5100 1.452129 0.938483 0.972028
5101 1.409626 1.062704 0.934225
5102 1.309778 1.145410 1.093411
5103 1.229975 1.106653 0.996547
5104 1.275500 0.944566 0.952469
5105 1.229133 1.059785 0.969540
5106 1.259685 0.962694 0.962556
5107 1.255641 1.005099 0.894925
5108 1.243394 1.015421 1.043304
5109 1.286453 0.946991 1.062135
5110 1.196597 1.118019 1.123781
5111 1.097678 1.120163 0.990086
5112 1.171139 0.920043 0.980417
5113 1.207263 0.957950 1.116036
5114 1.140962 1.080956 0.933167
5115 1.043446 1.112386 1.059486
5116 0.974844 1.071683 0.929496
5117 1.005554 0.970048 1.082844
5118 0.939253 1.066595 1.021542
5119 0.995819 0.946741 0.978184
5120 0.941444 1.054081 0.924421
5121 0.913822 1.025954 0.912852
5122 0.935566 0.980094 1.123243
5123 0.917399 1.016974 1.004661
5124 0.926807 0.991362 1.090668
5125 0.966338 0.963273 0.986636
5126 1.021311 0.946832 1.094276
5127 1.077908 0.942326 0.963423
5128 0.982009 1.103814 1.096021
5129 1.035554 0.947418 0.928770
5130 0.963021 1.075173 0.982874
5131 1.004645 0.959876 0.928266
5132 0.907746 1.097083 0.984533
5133 0.821717 1.077229 1.036440
5134 0.908368 0.927783 0.934620
5135 0.836140 1.065028 1.028188
5136 0.836863 0.999395 0.930152
5137 0.895523 0.950459 0.963545
5138 0.970217 0.932692 0.934163
5139 0.978881 0.991592 1.006691
5140 0.944972 1.033156 0.952490
5141 0.893875 1.048101 0.985199
5142 0.988797 0.914522 1.081007
5143 0.967125 1.021420 1.014967
5144 0.989212 0.978628 0.921325
5145 0.968853 1.020132 1.017973
5146 0.972085 0.996868 1.047852
5147 1.025959 0.947601 0.893287
5148 0.975179 1.052122 0.982595
5149 0.989752 0.985785 1.058258
5150 0.914240 1.074534 1.113203
5151 0.837367 1.069644 1.001651
5152 0.851927 0.987777 1.091902
5153 0.798242 1.045290 0.962684
5154 0.892181 0.923672 1.097095
5155 0.809503 1.072879 1.091586
5156 0.735127 1.059124 0.983218
5157 0.735127 0.938645 1.080137
5158 0.658712 1.054699 1.059587
5159 0.667412 0.994247 0.985629
5160 0.676699 0.993778 0.963845
5161 0.628080 1.032227 0.959337
5162 0.721738 0.938746 0.987295
5163 0.754964 0.975766 1.043640
5164 0.770660 0.988099 1.068235
5165 0.716681 1.040958 0.979871
5166 0.785632 0.949526 0.956052
5167 0.723823 1.047754 0.934285
5168 0.670980 1.037540 0.973393
5169 0.646416 1.016312 1.005745
5170 0.686685 0.973516 0.927800
5171 0.741615 0.961531 0.995985
5172 0.653694 1.063259 0.937054
5173 0.607950 1.029277 0.978099
5174 0.698782 0.942380 0.983994
5175 0.695184 1.002511 1.054330
5176 0.699026 0.997325 1.099200
5177 0.610996 1.059356 0.950196
5178 0.598651 1.007494 0.902833
5179 0.578579 1.011885 0.941882
5180 0.583294 0.997265 0.929249
5181 0.511402 1.040135 0.907534
5182 0.509403 1.001021 0.923350
5183 0.484173 1.012613 0.917823
5184 0.398944 1.038351 1.125407
5185 0.491308 0.959720 1.048276
5186 0.422034 1.032141 1.008140
5187 0.496887 0.966193 0.967817
5188 0.402667 1.043289 0.906021
5189 0.492444 0.960617 0.974614
5190 0.495193 0.998643 1.048191
5191 0.591562 0.948983 0.933633
5192 0.491702 1.055577 1.005365
5193 0.502582 0.994606 1.096728
5194 0.432984 1.033092 1.076375
5195 0.433457 0.999795 0.907565
5196 0.408197 1.010687 1.080921
5197 0.395047 1.005295 1.035216
5198 0.440925 0.981006 0.905765
5199 0.381838 1.024605 0.931159
5200 0.371752 1.003808 1.044768
5201 0.421433 0.980490 1.057996
5202 0.460048 0.983125 0.899354
5203 0.396750 1.027488 1.047883
5204 0.440059 0.982043 0.898312
5205 0.457372 0.992261 1.089689
5206 0.379070 1.033289 1.094297
5207 0.348842 1.011063 0.930659
5208 0.297653 1.016684 1.016679
5209 0.301465 0.998859 1.039115
5210 0.324772 0.992729 0.908617
5211 0.232371 1.026074 1.091650
5212 0.172832 1.012136 0.892000
5213 0.127357 1.006849 0.882432
5214 0.130412 0.999606 0.905024
5215 0.181350 0.992091 0.988023
5216 0.182690 0.999756 1.114689
5217 0.188913 0.998844 1.075542
5218 0.282369 0.978218 1.014462
5219 0.188730 1.022302 0.923237
5220 0.206195 0.996557 1.012923
5221 0.206195 0.982642 1.065483
5222 0.172481 1.006404 0.906972
5223 0.156529 1.002628 1.069078
5224 0.113276 1.005852 0.935855
5225 0.166015 0.992662 0.965006
5226 0.190048 0.995730 0.935051
5227 0.210370 0.995940 1.017302
5228 0.283203 0.982187 1.002442
5229 0.352861 0.978090 0.964082
5230 0.269121 1.026384 0.992935
5231 0.294510 0.992871 1.091793
5232 0.228568 1.017396 1.000861
5233 0.155644 1.014108 0.922357
5234 0.236692 0.984227 1.068171
5235 0.192639 1.009502 0.968872
5236 0.269982 0.982269 0.954756
5237 0.266250 1.001001 0.986350
5238 0.177609 1.019867 1.038639
5239 0.190484 0.997633 1.041936
5240 0.277557 0.979829 0.913010
5241 0.203418 1.017989 1.145427
5242 0.149922 1.009496 0.993580
5243 0.113785 1.004776 0.892225
5244 0.212827 0.983956 0.937132
5245 0.189850 1.004637 0.890468
5246 0.278332 0.979500 0.918927
5247 0.369414 0.970932 1.146664
5248 0.298749 1.023889 1.107357
5249 0.282345 1.004777 1.033136
5250 0.325782 0.986879 0.959735
5251 0.289602 1.011194 0.989996
5252 0.317847 0.991458 1.089203
5253 0.255092 1.018140 0.989226
5254 0.243126 1.002985 0.995362
5255 0.279318 0.990590 0.971565
5256 0.338496 0.981885 0.982002
5257 0.336155 1.000790 1.053806
5258 0.397037 0.977928 0.862970
5259 0.466762 0.970334 0.857296
5260 0.369295 1.041585 1.147833
5261 0.296945 1.024394 1.122622
5262 0.375887 0.973792 1.003504
5263 0.356951 1.006963 0.911731
5264 0.441630 0.966753 1.066539
5265 0.394977 1.019707 1.084011
5266 0.473882 0.966302 0.901913
5267 0.388488 1.037507 0.956621
5268 0.420249 0.987239 1.069024
5269 0.469594 0.978284 1.001160
5270 0.553243 0.958123 1.079742
5271 0.493417 1.031804 0.928103
5272 0.442106 1.024292 1.018390
5273 0.490945 0.977473 1.110299
5274 0.584530 0.950921 0.878893
5275 0.560179 1.014035 1.026500
5276 0.483197 1.040978 1.004443
5277 0.462008 1.010064 1.001422
5278 0.365114 1.040885 0.964103
5279 0.299765 1.021962 1.048696
5280 0.353609 0.982564 0.974652
5281 0.373797 0.992684 1.066565
5282 0.315796 1.020200 1.077058
5283 0.414972 0.964411 1.050303
5284 0.420676 0.997620 0.972973
5285 0.513633 0.957504 1.007346
5286 0.455437 1.028599 1.006016
5287 0.372692 1.034855 0.904120
5288 0.360201 1.004588 1.020660
5289 0.426557 0.974235 0.923075
5290 0.453825 0.988068 1.068005
5291 0.479464 0.988107 1.093495
5292 0.435899 1.020139 1.006694
5293 0.429933 1.002586 0.884305
5294 0.462658 0.985501 1.097742
5295 0.560057 0.951414 0.915968
5296 0.560057 0.973038 1.047362
5297 0.534242 1.014225 1.057071
5298 0.577758 0.976095 1.106479
5299 0.492395 1.046735 1.082686
5300 0.492395 0.987894 1.011317
5301 0.527122 0.982453 1.046742
5302 0.489496 1.019310 1.061642
5303 0.555620 0.966036 1.041161
5304 0.519379 1.019670 1.091210
5305 0.562804 0.976777 1.002891
5306 0.463665 1.052198 0.954449
5307 0.533592 0.965733 0.993442
5308 0.488580 1.023272 1.085080
5309 0.531669 0.978259 1.046341
5310 0.527436 1.002244 1.071581
5311 0.448543 1.039250 0.959388
5312 0.478478 0.986220 1.034046
5313 0.490176 0.994350 0.950081
5314 0.540657 0.974317 0.940867
5315 0.605029 0.963796 1.064785
5316 0.522437 1.047661 0.983413
5317 0.570006 0.974351 0.986222
5318 0.571450 0.999176 1.002989
5319 0.563146 1.004722 0.975503
5320 0.584970 0.987550 1.026606
5321 0.564489 1.011841 1.061031
5322 0.574020 0.994589 1.027149
5323 0.639033 0.961335 1.059619
5324 0.666149 0.982460 0.960803
5325 0.668154 0.998663 0.953679
5326 0.644609 1.015575 1.019423
5327 0.608454 1.022911 0.935652
5328 0.534089 1.043398 0.955418
5329 0.469387 1.032996 1.052004
5330 0.555586 0.956785 0.930486
5331 0.513578 1.022711 1.016217
5332 0.585653 0.961161 1.021400
5333 0.496280 1.049536 0.960921
5334 0.467656 1.013891 1.035655
5335 0.472823 0.997573 0.947272
5336 0.535170 0.969066 0.923424
5337 0.615510 0.954829 1.009713
5338 0.520191 1.055618 0.917745
5339 0.593829 0.959813 0.966916
5340 0.631346 0.977280 0.940983
5341 0.584399 1.028949 0.885288
5342 0.599680 0.990994 1.088237
5343 0.689590 0.943688 1.045102
5344 0.702289 0.991201 0.971953
5345 0.656117 1.031857 0.993821
5346 0.586319 1.044314 0.950139
5347 0.497690 1.049210 1.002852
5348 0.528645 0.984240 0.966033
5349 0.537950 0.995050 0.902157
5350 0.578719 0.977494 0.930919
5351 0.502676 1.041973 0.882934
5352 0.444877 1.027762 0.905093
5353 0.402734 1.018021 0.874137
