pasos x w correlacion
5067 -1.476852 0.736216 0.343273
5068 -1.476852 0.397290 0.732043
5069 -1.042848 1.727680 0.423937
5070 -0.936491 1.110998 1.483926
5071 -0.676321 1.233435 1.960084
5072 0.088504 1.252058 0.757996
5073 0.235206 0.976535 0.773339
5074 1.200415 0.500155 1.517838
5075 0.348918 1.934069 0.871397
5076 0.348918 0.680776 0.414310
5077 0.133976 1.053267 0.931713
5078 0.260720 0.975298 1.073043
5079 0.762902 0.773351 0.682660
5080 0.041719 1.336614 1.074890
5081 0.148808 0.989850 1.303500
5082 -0.423872 0.924260 1.168635
5083 -0.435621 0.994963 0.691316
5084 -0.348918 1.034596 0.731355
5085 0.584307 0.895981 1.409155
5086 0.584307 0.475411 0.973972
5087 0.940489 0.762196 1.012928
5088 1.469405 0.528710 1.014001
5089 2.217872 0.251603 0.606245
5090 2.746117 0.269523 0.630985
5091 1.910306 7.000232 1.659343
5092 1.805841 1.214222 0.998754
5093 1.805841 0.315722 0.979047
5094 1.805841 0.641821 1.022932
5095 1.805841 0.191844 0.999101
5096 0.850948 3.555428 0.918776
5097 0.817591 1.028219 0.961315
5098 0.272683 1.345882 0.934303
5099 0.759911 0.777591 1.128993
5100 1.203925 0.646627 1.065276
5101 0.778893 1.524063 0.913321
5102 -0.219581 1.322111 1.050467
5103 -0.219581 0.610390 1.009191
5104 0.235664 0.996346 1.032193
5105 -0.228004 1.001777 0.933787
5106 0.077517 1.023255 0.842137
5107 0.037080 1.002320 0.488165
5108 -0.085391 0.997046 1.427756
5109 0.345195 0.945602 1.394110
5110 -0.553362 0.910715 0.973932
5111 -0.553362 0.354645 1.041706
5112 0.181249 1.146460 1.060146
5113 0.542497 0.877458 0.481702
5114 -0.120518 1.150146 0.966707
5115 -1.095676 0.552672 1.057155
5116 -1.095676 0.372702 0.892485
5117 -0.788568 1.335536 1.108247
5118 -0.788568 0.475863 0.939545
5119 -0.222907 1.331193 1.065884
5120 -0.766655 0.764115 0.902040
5121 -1.042879 0.778865 0.508185
5122 -0.825434 1.225228 1.005149
5123 -1.007111 0.846652 0.979204
5124 -0.913022 1.094537 0.474953
5125 -0.517716 1.326826 1.176075
5126 0.032014 1.142824 0.230849
5127 0.597980 0.836710 1.466235
5128 -0.361003 1.120335 0.287174
5129 0.174444 1.051215 1.403332
5130 -0.550890 0.872385 0.992906
5131 -0.134648 1.153355 0.706718
5132 -0.134648 0.548841 0.876701
5133 -0.134648 0.615155 1.252755
5134 0.731864 0.772018 0.600803
5135 0.009583 1.307042 1.287127
5136 0.016816 0.999905 0.462152
5137 0.603412 0.833675 0.720284
5138 0.603412 0.482067 0.438379
5139 0.690054 0.945507 1.097089
5140 0.350963 1.193034 0.481127
5141 -0.160009 1.049996 0.815401
5142 -0.160009 0.741838 2.539934
5143 -0.376720 0.943501 1.148266
5144 -0.155858 1.060577 0.397983
5145 -0.359447 0.948897 1.151121
5146 -0.327128 1.011157 1.324283
5147 0.211615 1.031605 0.410493
5148 -0.296182 0.978757 0.913894
5149 -0.150456 1.033079 1.166606
5150 -0.150456 0.671182 0.712757
5151 -0.919187 0.662898 0.987593
5152 -0.773583 1.131152 0.353625
5153 -0.773583 0.571550 1.273431
5154 0.165807 1.330386 0.424782
5155 -0.660970 0.814896 0.402501
5156 -0.660970 0.463846 1.292270
5157 0.155065 1.229267 0.213187
5158 0.155065 0.840741 0.146249
5159 0.242073 0.982871 1.499070
5160 0.334941 0.973563 2.275451
5161 -0.151250 1.045666 1.858800
5162 0.785333 0.743092 1.143427
5163 1.117588 0.728967 0.576538
5164 1.274545 0.828838 0.217774
5165 0.734764 1.719946 1.768048
5166 0.734764 0.475052 2.565957
5167 0.116672 1.300999 2.122895
5168 -0.411756 0.924997 1.122072
5169 -0.657399 0.876941 0.983418
5170 -0.254707 1.201594 0.926138
5171 0.294595 0.989105 0.979403
5172 0.294595 0.880300 0.582957
5173 -0.162847 1.030592 0.876175
5174 -0.162847 0.767507 0.885796
5175 -0.198828 0.993514 1.374392
5176 -0.160405 1.006925 0.924657
5177 -0.160405 0.589385 1.167782
5178 -0.283853 0.972951 0.641805
5179 -0.484573 0.925779 0.860443
5180 -0.437422 1.021974 0.551296
5181 -0.437422 0.563888 0.448032
5182 -0.457411 0.991096 0.571225
5183 -0.709708 0.863095 0.368157
5184 -0.709708 0.379813 1.958457
5185 0.213935 1.257290 1.033594
5186 -0.478805 0.912340 0.990643
5187 0.269723 1.081395 1.010478
5188 -0.672475 0.827177 0.675426
5189 0.225288 1.222300 0.961803
5190 0.252785 0.993449 1.041814
5191 0.252785 0.492655 0.901865
5192 -0.745811 0.781792 1.018053
5193 -0.637013 1.078126 1.042823
5194 -0.637013 0.503821 0.691212
5195 -0.632282 1.003007 1.504684
5196 -0.632282 0.825621 0.759940
5197 -0.763787 0.912293 0.769071
5198 -0.305002 1.277841 1.680113
5199 -0.895871 0.701328 0.969376
5200 -0.996735 0.908966 1.057693
5201 -0.499924 1.450311 0.900962
5202 -0.113773 1.125795 1.032560
5203 -0.746757 0.761587 1.074766
5204 -0.313669 1.258133 0.706310
5205 -0.140538 1.040102 0.819284
5206 -0.923551 0.659286 0.490564
5207 -0.923551 0.722625 1.844502
5208 -1.435438 0.546748 0.896398
5209 -1.397320 1.055473 0.722145
5210 -1.164251 1.347852 1.877480
5211 -1.164251 0.222534 0.575674
5212 -1.164251 0.418776 1.010399
5213 -1.619007 0.531075 0.409069
5214 -1.588458 1.050212 0.559828
5215 -1.079073 1.972693 0.902407
5216 -1.065676 1.014471 1.957979
5217 -1.003449 1.066495 1.105441
5218 -0.068880 1.650507 0.982852
5219 -0.068880 0.604761 0.942382
5220 0.105777 0.996783 1.034942
5221 0.105777 0.713553 1.031011
5222 -0.231361 0.979053 0.867674
5223 -0.390881 0.951581 1.169719
5224 -0.823420 0.769037 0.856694
5225 -0.296030 1.343386 0.834779
5226 -0.055696 1.043172 0.600741
5227 0.147526 0.990712 1.162153
5228 0.147526 0.688889 1.020477
5229 0.844111 0.707951 0.717224
5230 0.006714 1.427950 0.931184
5231 0.260598 0.966636 2.058675
5232 -0.398816 0.955451 1.005285
5233 -0.398816 0.573081 0.522870
5234 0.411664 0.994807 1.327386
5235 -0.028871 1.087974 0.896130
5236 0.744560 0.758230 0.781201
5237 0.707236 1.027464 0.911945
5238 -0.179174 1.263695 1.263042
5239 -0.050417 1.014891 1.193900
5240 0.820307 0.715209 0.607641
5241 0.078921 1.395618 0.982816
5242 -0.456038 0.904050 1.022667
5243 -0.456038 0.794460 1.038817
5244 0.534379 0.961948 0.774722
5245 0.304605 1.101187 0.409687
5246 0.304605 0.516346 0.380886
5247 1.215430 0.500452 4.191448
5248 0.508774 1.838977 1.818004
5249 0.344737 1.072512 1.100686
5250 0.344737 0.783423 0.879110
5251 -0.017060 1.061068 0.957860
5252 0.265389 0.965538 1.244875
5253 -0.362163 0.970091 0.991270
5254 -0.481826 0.950757 0.994503
5255 -0.119907 1.115039 0.944414
5256 0.471877 0.901094 0.945710
5257 0.448469 1.010830 1.126723
5258 1.057283 0.632319 0.524795
5259 1.057283 0.375206 0.537190
5260 0.082614 1.742832 0.778261
5261 -0.640889 0.817130 0.425186
5262 0.148534 1.214507 0.982537
5263 -0.040834 1.010250 1.311533
5264 0.805963 0.723283 0.863378
5265 0.339427 1.306280 0.628505
5266 1.128483 0.560385 1.711641
5267 0.274545 1.820388 1.078761
5268 0.592151 0.871418 0.862250
5269 1.085604 0.661036 0.995621
5270 1.922086 0.284239 0.645486
5271 1.323832 2.640431 1.536646
5272 0.810724 1.729148 0.920810
5273 1.299112 0.597376 0.436864
5274 1.299112 0.191344 2.547074
5275 1.055605 1.332018 0.891051
5276 0.285775 1.675844 0.977171
5277 0.073885 1.038840 0.992405
5278 -0.895047 0.671780 1.176503
5279 -0.895047 0.450034 0.798386
5280 -0.356609 1.400696 1.145970
5281 -0.154729 1.052970 0.663532
5282 -0.734733 0.772637 0.597295
5283 0.257027 1.267295 0.726163
5284 0.314066 0.983845 1.218270
5285 0.314066 0.484815 0.953124
5286 -0.267891 1.013526 0.958970
5287 -1.095340 0.568928 1.512723
5288 -1.220252 0.865349 0.964474
5289 -0.556688 1.803189 1.014596
5290 -0.284005 1.121449 1.013244
5291 -0.027619 1.040757 0.691554
5292 -0.463271 0.898590 0.954015
5293 -0.522935 0.971008 1.549406
5294 -0.195685 1.124776 0.778819
5295 -0.195685 0.752963 0.814853
5296 -0.195685 0.982114 1.173541
5297 -0.453841 0.919579 1.038207
5298 -0.018677 1.108282 0.656937
5299 -0.872311 0.683664 0.736611
5300 -0.630879 1.198965 0.920861
5301 -0.283609 1.172088 0.666860
5302 -0.659871 0.837363 0.550925
5303 0.001373 1.243232 0.678157
5304 -0.361034 0.936906 0.225690
5305 0.073214 1.064487 0.962800
5306 -0.918180 0.657805 1.617989
5307 -0.218909 1.488199 1.047747
5308 -0.669027 0.818864 0.381294
5309 -0.238136 1.215851 0.385172
5310 -0.280465 0.989084 0.109598
5311 -1.069399 0.587149 4.253821
5312 -0.770043 1.316957 0.320535
5313 -0.653066 1.086798 3.895181
5314 -0.148259 1.224163 2.711636
5315 0.495468 0.894264 0.354545
5316 -0.330454 1.070520 1.208795
5317 0.145238 1.045038 1.131471
5318 0.159673 0.997802 0.976200
5319 0.076632 1.009860 1.174445
5320 0.294870 0.960273 0.841113
5321 0.090060 1.040206 0.451066
5322 0.185369 0.986960 0.560200
5323 0.835505 0.717592 0.156241
5324 1.106662 0.768499 2.431268
5325 1.126713 0.977858 1.778813
5326 0.891263 1.268159 0.836122
5327 0.529710 1.292888 1.417574
5328 -0.213935 1.124583 0.866699
5329 -0.213935 0.706282 0.841873
5330 0.648061 0.829355 1.153466
5331 0.227973 1.202022 1.027701
5332 0.948729 0.654386 0.986548
5333 0.054994 1.566010 0.979117
5334 -0.231239 0.975092 1.029788
5335 -0.179571 1.010669 0.898592
5336 0.443892 0.920906 0.484540
5337 0.443892 0.506947 1.126677
5338 -0.509293 0.969311 0.267328
5339 0.227088 1.109495 0.662151
5340 0.602252 0.855928 0.459194
5341 0.132786 1.188317 0.108215
5342 0.285592 0.968540 2.583925
5343 0.285592 0.516349 1.378121
5344 0.412580 0.956639 0.825173
5345 -0.049135 1.087524 0.952198
5346 -0.747124 0.757380 0.609168
5347 -0.747124 0.348220 1.032247
5348 -0.437574 1.201248 0.659516
5349 -0.344523 1.037058 0.199600
5350 0.063173 1.059029 0.244073
5351 0.063173 0.785773 0.075174
5352 -0.514817 0.877637 0.151504
5353 -0.936247 0.736563 0.081997
5354 -0.996338 0.943588 1.219669
5355 -0.348338 1.546006 2.287262
5356 -0.276894 1.022586 0.561619
5357 -0.429212 0.947644 0.105490
5358 -0.339579 1.035055 0.980625
5359 0.359020 0.993233 3.527906
5360 -0.379620 0.992421 3.435227
5361 0.444227 0.973738 0.463342
5362 0.627125 0.906673 0.326357
5363 0.093387 1.212013 5.955361
5364 1.024659 0.594162 0.301575
5365 0.377148 1.574350 4.121003
5366 0.721976 0.827369 0.227673
5367 0.721976 0.460415 0.882751
5368 0.721976 0.442240 0.419925
5369 1.024812 0.767594 0.313861
5370 0.438459 1.535715 0.181741
5371 -0.424207 1.006166 0.695056
5372 -0.424207 0.474672 1.184274
5373 -0.424207 0.963164 1.636416
5374 -1.319468 0.458167 0.969138
5375 -1.514512 0.758528 1.095794
5376 -0.942442 2.019347 1.006864
5377 -1.519517 0.491464 1.045309
5378 -1.094546 1.742724 0.989646
5379 -1.173254 0.914620 0.935632
5380 -1.173254 0.251391 1.078567
5381 -0.309610 1.897112 0.724734
5382 0.026551 1.048727 1.374736
5383 0.811640 0.719624 0.926226
5384 1.098849 0.760062 0.994533
5385 0.319559 1.737897 1.091974
5386 0.319559 0.645102 0.999872
5387 0.339061 0.993599 0.755303
5388 1.230110 0.497031 1.309923
5389 1.985473 0.296868 0.896943
5390 1.276070 3.179977 1.083908
5391 1.324931 0.938434 0.958339
5392 0.859127 1.663080 0.592746
5393 0.470595 1.294752 0.494929
5394 -0.018281 1.116907 1.049032
5395 -0.018281 0.722392 0.959995
5396 -0.969573 0.625084 0.671934
5397 -0.301614 1.528903 1.596316
5398 -0.546464 0.901382 0.859684
5399 0.257241 1.123249 0.833895
5400 -0.438795 0.938770 1.399907
5401 0.200720 1.079099 0.690670
5402 -0.326914 0.967256 0.290351
5403 -0.155065 1.042283 1.426709
5404 0.090762 1.007935 0.921354
5405 -0.480392 0.894698 0.990619
5406 -1.178503 0.560433 1.001804
5407 -0.855220 1.389208 0.819491
5408 -0.855220 0.357506 0.817587
5409 -1.127354 0.763561 1.204821
5410 -1.127354 0.491549 0.746574
5411 -1.127354 0.575460 0.655936
5412 -0.788873 1.383066 0.301607
5413 0.080569 1.360585 1.580547
5414 0.080569 0.828553 1.081662
5415 -0.721610 0.773279 1.225685
5416 -0.107059 1.289984 0.797281
5417 0.821711 0.717578 1.255623
5418 0.969878 0.875704 0.984973
5419 0.504135 1.409529 0.769137
5420 0.159795 1.121098 0.888315
5421 -0.765252 0.755755 0.937155
5422 -0.409314 1.232489 0.812534
5423 0.174535 1.070941 1.927845
5424 0.300180 0.970618 0.808232
5425 0.473128 0.935316 1.180457
5426 1.433149 0.400503 0.964570
5427 1.433149 0.302389 0.958589
5428 1.433149 0.678510 0.563120
5429 1.067751 1.579190 0.200711
5430 0.250862 1.713572 0.810599
5431 -0.294839 0.988072 1.152692
5432 0.305429 0.996827 0.277933
5433 0.825983 0.744918 1.893175
5434 0.412244 1.291949 1.078019
5435 -0.478561 0.970894 0.596800
5436 -1.335917 0.459403 0.913207
5437 -0.444380 2.211344 1.132559
5438 -0.211921 1.079267 0.827296
5439 -0.363323 0.957388 0.837451
5440 0.154363 1.055577 1.480210
5441 -0.435530 0.920416 1.018955
5442 -1.334574 0.451265 0.898917
5443 -1.707480 0.567111 1.108811
5444 -1.707480 0.450345 0.692886
5445 -1.707480 0.181810 0.495986
5446 -0.955840 2.720809 2.554870
5447 -0.833369 1.115790 1.132428
5448 -0.833369 0.375761 0.907791
5449 -0.923856 0.923575 0.993172
5450 -0.923856 0.370200 0.890235
5451 0.037873 1.531179 1.093344
5452 0.329112 0.947963 0.583944
5453 0.467757 0.946257 1.691581
5454 -0.258492 1.078951 0.897259
5455 -0.060396 1.032089 0.578574
5456 0.026124 1.001484 1.108151
5457 -0.008576 1.000305 0.531230
5458 -0.365795 0.935320 1.057962
5459 -0.365795 0.442358 0.735501
5460 0.342082 1.008428 0.379718
5461 0.176702 1.043832 1.277342
5462 1.043703 0.589167 1.069084
5463 1.043703 0.306965 0.718001
5464 0.978484 1.068164 0.862148
5465 0.631397 1.322316 0.784892
5466 -0.250008 1.183031 0.631233
5467 -0.030854 1.031254 0.183464
5468 0.217475 0.977095 0.245834
5469 0.356670 0.960829 0.328426
5470 0.741356 0.809614 0.203116
5471 0.741356 0.416677 0.462113
5472 0.861080 0.908532 0.521833
5473 1.287881 0.632175 1.080355
5474 1.287881 0.218247 4.862604
5475 1.287881 0.412161 0.516004
5476 0.837947 1.613235 0.585899
5477 0.752892 1.069996 2.397314
5478 0.468123 1.189881 0.636575
5479 0.671590 0.890522 1.911633
5480 0.530503 1.088499 1.362713
5481 0.900723 0.767256 0.481518
5482 0.704459 1.170604 1.626863
5483 -0.224067 1.249856 1.286547
5484 -0.500656 0.904634 1.016811
5485 -0.222297 1.105857 0.607440
5486 -1.189886 0.504995 0.967787
5487 -1.403790 0.757752 1.036103
5488 -1.936308 0.410931 0.996603
5489 -2.490860 0.293010 0.640129
5490 -2.490860 0.419433 0.737295
5491 -1.560869 6.580000 1.931916
5492 -1.560869 0.495432 1.101008
5493 -1.560869 0.782327 0.974893
5494 -1.515915 1.071604 0.950442
5495 -1.488418 1.042170 1.070777
5496 -1.488418 0.517165 0.812972
5497 -0.744713 2.294227 0.510328
5498 -0.311930 1.256900 1.967047
5499 0.459181 0.944808 0.368008
5500 0.459181 0.389651 1.088737
5501 0.463118 0.998186 1.127317
5502 -0.290048 1.067346 0.901190
5503 0.208167 1.020607 0.641249
5504 0.750572 0.771042 0.922942
5505 0.485397 1.178066 0.641510
5506 -0.075381 1.121833 0.175633
5507 -0.157933 0.990416 1.437193
5508 -0.244087 0.982831 0.278703
5509 -0.125401 1.022169 0.734804
5510 -0.125401 0.636844 0.448887
5511 -1.040010 0.586873 1.281847
5512 -1.040010 0.431177 1.869797
5513 -1.040010 0.539187 0.778005
5514 -0.332499 1.625040 1.726390
5515 -0.699484 0.827488 1.842336
5516 -0.821467 0.911408 0.968078
5517 0.004761 1.401289 0.874651
5518 -0.375042 0.932098 1.235610
5519 -0.375042 0.564884 0.872707
5520 -1.055513 0.614636 0.521906
5521 -0.984924 1.074673 0.742651
5522 -0.821802 1.158769 0.250966
5523 -0.448653 1.267486 3.668354
5524 -1.344340 0.447992 2.332865
5525 -2.081759 0.282738 1.376059
5526 -1.126316 4.630044 0.977294
5527 -1.887295 0.317700 0.612785
5528 -0.965178 3.725335 0.559897
5529 -0.965178 0.544528 0.371731
5530 -0.073214 1.588999 2.793642
5531 -1.038606 0.584691 0.345129
5532 -1.038606 0.785488 0.377459
5533 -0.720756 1.322610 0.980896
5534 -1.413434 0.477518 0.759733
5535 -1.413434 0.366153 0.257013
5536 -1.413434 0.314094 0.504136
5537 -1.413434 0.285677 0.806402
5538 -1.023560 1.608111 0.570770
5539 -0.817896 1.208477 0.714369
5540 -0.817896 0.476200 0.306286
5541 -0.932127 0.904880 1.227551
5542 -1.086459 0.855759 0.119925
5543 -1.086459 0.444643 1.811589
5544 -1.086459 0.563908 1.527455
5545 -1.086459 0.562230 1.333472
5546 -1.273568 0.801884 1.017738
5547 -1.273568 0.400685 1.106727
5548 -1.592761 0.632892 0.953123
5549 -1.478591 1.191637 0.657534
5550 -1.453169 1.037969 1.102820
5551 -1.991668 0.395533 0.769340
5552 -1.991668 0.517900 0.598018
5553 -1.694021 1.730685 0.438456
5554 -1.694021 0.200358 1.347078
5555 -1.307749 1.785594 0.159592
5556 -0.914212 1.548383 1.325126
5557 -0.259560 1.468449 0.778025
5558 -0.259560 0.875637 1.942136
5559 -0.666219 0.828417 1.206019
5560 -0.489792 1.107357 1.188555
5561 0.138737 1.116640 1.001340
5562 0.998230 0.613480 0.779429
5563 1.277505 0.727764 0.649380
5564 1.353038 0.905429 1.014773
5565 1.265908 1.120858 1.357819
5566 1.320261 0.932129 0.656605
5567 1.320261 0.198726 0.572874
5568 0.372814 2.230107 0.736216
5569 0.426008 0.978978 0.397290
5570 0.771874 0.812895 1.727680
5571 0.771874 0.306592 1.110998
5572 0.308084 1.284586 1.233435
5573 0.606342 0.872522 1.252058
5574 0.095370 1.196353 0.976535
5575 0.925504 0.654600 0.500155
5576 0.136753 1.520331 1.934069
5577 -0.161382 0.996335 0.680776
5578 -0.178137 0.997160 1.053267
5579 0.011475 1.015926 0.975298
5580 -0.930906 0.648413 0.773351
5581 -0.930906 0.533861 1.336614
5582 -0.694601 1.211740 0.989850
5583 -0.356548 1.194434 0.924260
5584 -0.717063 0.824048 0.994963
5585 -1.133366 0.680335 1.034596
5586 -1.154881 0.975684 0.895981
5587 -0.165929 1.921506 0.475411
5588 -0.521500 0.884958 0.762196
5589 -0.913388 0.754909 0.528710
5590 -0.986663 0.932755 0.251603
5591 -0.986663 0.350766 0.269523
5592 -0.314432 1.548549 7.000232
5593 -0.477798 0.937338 1.214222
5594 -0.779290 0.827372 0.315722
5595 -0.004761 1.354775 0.641821
5596 0.269265 0.964408 0.191844
5597 0.269265 0.697602 3.555428
5598 0.245430 1.006153 1.028219
5599 -0.366314 0.963700 1.345882
5600 -0.366314 0.568163 0.777591
5601 -0.388745 0.991567 0.646627
5602 0.531846 0.936254 1.524063
5603 1.197668 0.562269 1.322111
5604 0.344035 1.930974 0.610390
5605 -0.217780 1.036102 0.996346
5606 -0.217780 0.846102 1.001777
5607 -0.235755 0.995932 1.023255
5608 -0.107730 1.022231 1.002320
5609 0.044649 1.004818 0.997046
5610 -0.873501 0.683516 0.945602
5611 -0.149754 1.448153 0.910715
5612 0.784448 0.743441 0.354645
5613 0.022980 1.359905 1.146460
5614 -0.735923 0.762977 0.877458
5615 0.030549 1.310390 1.150146
5616 -0.760399 0.749284 0.552672
5617 -0.374615 1.244751 0.372702
5618 0.155400 1.059814 1.335536
5619 0.155400 0.822544 0.475863
5620 0.188208 0.994379 1.331193
5621 0.893277 0.683000 0.764115
5622 0.357402 1.398085 0.778865
5623 -0.334361 1.008001 1.225228
5624 0.375835 0.985380 0.846652
5625 0.207099 1.050411 1.094537
5626 -0.020417 1.021464 1.326826
5627 -0.230537 0.973979 1.142824
5628 -0.420392 0.940079 0.836710
5629 -0.420392 0.566551 1.120335
5630 0.140690 1.081629 1.051215
5631 0.381268 0.939145 0.872385
5632 0.381268 0.758411 1.153355
5633 0.402783 0.991601 0.548841
5634 0.402783 0.572729 0.615155
5635 0.402783 0.478268 0.772018
5636 0.259682 1.048541 1.307042
5637 0.259682 0.838803 0.999905
5638 -0.116825 1.027258 0.833675
5639 0.396100 0.930881 0.482067
5640 -0.491470 0.958559 0.945507
5641 -0.373516 1.052338 1.193034
5642 -0.401502 0.989214 1.049996
5643 0.386334 1.005993 0.741838
5644 -0.377392 1.003420 0.943501
5645 0.361736 1.005803 1.060577
5646 -0.610065 0.886332 0.948897
5647 0.031220 1.203943 1.011157
5648 0.031220 0.875749 1.031605
5649 0.192022 0.982211 0.978757
5650 0.187109 1.000932 1.033079
5651 0.187109 0.755311 0.671182
5652 -0.078494 1.014529 0.662898
5653 -0.551073 0.861776 1.131152
5654 -0.551073 0.801447 0.571550
5655 -0.593219 0.976175 1.330386
5656 -0.593219 0.721805 0.814896
5657 -0.273721 1.148541 0.463846
5658 0.170904 1.023121 1.229267
5659 -0.234169 0.987268 0.840741
5660 -1.124485 0.546175 0.982871
5661 -1.419385 0.687225 0.973563
5662 -1.121982 1.459224 1.045666
5663 -1.260445 0.847946 0.743092
5664 -1.018769 1.317078 0.728967
5665 -0.876766 1.144062 0.828838
5666 -1.497726 0.478436 1.719946
5667 -1.396619 1.157567 0.475052
5668 -1.053072 1.523167 1.300999
5669 -1.053072 0.329556 0.924997
5670 -0.461959 1.564830 0.876941
5671 -1.394574 0.420751 1.201594
5672 -1.429212 0.952271 0.989105
5673 -1.623707 0.743127 0.880300
5674 -1.106754 2.025385 1.030592
5675 -1.106754 0.272656 0.767507
5676 -0.216926 1.802048 0.993514
5677 0.090976 1.019579 1.006925
5678 0.676778 0.798615 0.589385
5679 0.676778 0.387786 0.972951
5680 1.098086 0.688058 0.925779
5681 0.464064 1.640858 1.021974
5682 0.951109 0.708485 0.563888
5683 0.480117 1.400807 0.991096
5684 0.405133 1.033747 0.863095
5685 0.405133 0.617287 0.379813
5686 0.239082 1.054943 1.257290
5687 0.567431 0.875983 0.912340
5688 0.183538 1.155052 1.081395
5689 0.191748 0.998461 0.827177
5690 0.269906 0.982121 1.222300
5691 -0.270852 0.999744 0.993449
5692 -0.672323 0.827515 0.492655
5693 0.072726 1.250276 0.781792
5694 0.746055 0.759075 1.078126
5695 0.391827 1.223279 0.503821
5696 -0.453993 0.974052 1.003007
5697 -0.453993 0.567006 0.825621
5698 -0.964599 0.696164 0.912293
5699 -1.106357 0.863477 1.277841
5700 -0.824213 1.313045 0.701328
5701 -0.824213 0.287406 0.908966
5702 -1.347514 0.566525 1.450311
5703 -1.347514 0.298552 1.125795
5704 -1.860134 0.439485 0.761587
5705 -1.437910 2.006227 1.258133
5706 -1.437910 0.500488 1.040102
5707 -1.854152 0.504016 0.659286
5708 -2.033815 0.705209 0.722625
5709 -2.033815 0.176927 0.546748
5710 -2.131626 0.815695 1.055473
5711 -2.131626 0.180202 1.347852
5712 -2.131626 0.119158 0.222534
5713 -2.131626 0.272076 0.418776
5714 -2.131626 0.103748 0.531075
5715 -1.446638 3.405985 1.050212
5716 -0.666128 2.280782 1.972693
5717 -0.989349 0.765258 1.014471
5718 -0.846431 1.140177 1.066495
5719 -0.282174 1.374942 1.650507
5720 -0.196570 1.020703 0.604761
5721 0.408032 0.938075 0.996783
5722 0.444502 0.984574 0.713553
5723 0.096805 1.098676 0.979053
5724 -0.200903 0.984624 0.951581
5725 0.025391 1.020057 0.769037
5726 0.202612 0.979999 1.343386
5727 0.190313 1.002419 1.043172
5728 0.933042 0.658906 0.990712
5729 0.373791 1.441125 0.688889
5730 1.045412 0.620901 0.707951
5731 1.045412 0.398054 1.427950
5732 1.045412 0.653855 0.966636
5733 0.958342 1.091151 0.955451
5734 -0.023103 1.582401 0.573081
5735 -0.197821 0.980885 0.994807
5736 -0.197821 0.787836 1.087974
5737 -0.022797 1.019494 0.758230
5738 -0.998505 0.607596 1.027464
5739 -0.143712 1.629347 1.263695
5740 -0.143712 0.727719 1.014891
5741 -0.165410 0.996652 0.715209
5742 -0.199683 0.993763 1.395618
5743 0.689962 0.804055 0.904050
5744 0.426008 1.158682 0.794460
5745 0.426008 0.457798 0.961948
5746 0.430677 0.998002 1.101187
5747 -0.041353 1.096240 0.516346
5748 -0.564837 0.853282 0.500452
5749 -0.564837 0.442043 1.838977
5750 -0.712516 0.909992 1.072512
5751 -0.902554 0.857733 0.783423
5752 -0.902554 0.416400 1.061068
5753 -0.086947 1.497089 0.965538
5754 0.595843 0.840520 0.970091
5755 0.039460 1.193316 0.950757
5756 0.039460 0.675666 1.115039
5757 0.039460 0.594686 0.901094
5758 0.336863 0.945577 1.010830
5759 0.336863 0.873949 0.632319
5760 -0.105075 1.052552 0.375206
5761 -0.571978 0.853799 1.742832
5762 -1.033143 0.690656 0.817130
5763 -0.983856 1.050962 1.214507
5764 -0.765740 1.210226 1.010250
5765 0.154790 1.324717 0.723283
5766 0.154790 0.546663 1.306280
5767 0.472457 0.905174 0.560385
5768 1.214759 0.534613 1.820388
5769 1.214759 0.693585 0.871418
5770 0.928098 1.359526 0.661036
5771 0.928098 0.386586 0.284239
5772 1.144078 0.799496 2.640431
5773 0.888119 1.297033 1.729148
5774 1.652699 0.378579 0.597376
5775 1.148137 2.027084 0.191344
5776 0.331980 1.829429 1.332018
5777 -0.535936 0.915296 1.675844
5778 -0.279000 1.110370 1.038840
5779 -0.201270 1.018841 0.671780
5780 -0.012329 1.020384 0.450034
5781 0.700125 0.782695 1.400696
5782 -0.099551 1.271417 1.052970
5783 0.110630 0.998836 0.772637
5784 0.672079 0.802739 1.267295
5785 1.020386 0.744718 0.983845
5786 0.400708 1.553190 0.484815
5787 -0.496506 0.957935 1.013526
5788 -1.038484 0.659703 0.568928
5789 -0.197729 1.681483 0.865349
5790 -0.197729 0.811586 1.803189
5791 -0.197729 0.783858 1.121449
5792 -0.197729 0.589626 1.040757
5793 -0.667623 0.816024 0.898590
5794 -0.963195 0.785832 0.971008
5795 -0.440992 1.442871 1.124776
5796 0.126194 1.093381 0.752963
5797 0.273873 0.970891 0.982114
5798 0.298196 0.993067 0.919579
5799 -0.290048 1.002400 1.108282
5800 -0.290048 0.499493 0.683664
5801 0.627125 0.856776 1.198965
5802 0.137394 1.205873 1.172088
5803 0.127842 1.001268 0.837363
5804 0.660482 0.810628 1.243232
5805 0.660482 0.364545 0.936906
5806 -0.052461 1.242023 1.064487
5807 -0.032105 1.000861 0.657805
5808 -0.472396 0.894882 1.488199
5809 0.155522 1.104602 0.818864
5810 0.144688 1.001628 1.215851
5811 -0.501663 0.891040 0.989084
5812 -0.408185 1.043443 0.587149
5813 0.484573 0.966477 1.316957
5814 -0.090060 1.120024 1.086798
5815 0.819300 0.717795 1.224163
5816 0.988647 0.858056 0.894264
5817 0.898343 1.088937 1.070520
5818 1.390820 0.569111 1.045038
5819 1.290078 1.144581 0.997802
